id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto88,coddpto,departamento88,departamento,codmpio88,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619880301,1988,Alcaldía Municipal,Marzo 13,15,15,BOYACÁ,BOYACA,15879,15879,VIRACACHA,Municipal,,994,RESTO DE VOTACION,,,901,0
619880302,1988,Alcaldía Municipal,Marzo 13,15,15,BOYACÁ,BOYACA,15897,15897,ZETAQUIRA,Municipal,19889999,1,VARGAS,MENDEZ,JORGE E,1140,1
619880302,1988,Alcaldía Municipal,Marzo 13,15,15,BOYACÁ,BOYACA,15897,15897,ZETAQUIRA,Municipal,,994,RESTO DE VOTACION,,,473,0
619880303,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17001,17001,MANIZALES,Municipal,19889998,1,ANGEL,MEJIA,KEVIN,40100,1
619880303,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17001,17001,MANIZALES,Municipal,,994,RESTO DE VOTACION,,,42038,0
619880304,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17013,17013,AGUADAS,Municipal,18490002,1,GOMEZ,ESTRADA,IVAN DARIO,6927,1
619880304,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17013,17013,AGUADAS,Municipal,,994,RESTO DE VOTACION,,,3914,0
619880305,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17042,17042,ANSERMA,Municipal,19889999,1,ZULUAGA,GIRALDO,CARLOS A,5310,1
619880305,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17042,17042,ANSERMA,Municipal,,994,RESTO DE VOTACION,,,4244,0
619880306,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17050,17050,ARANZAZU,Municipal,18490002,1,SERNA,GIRALDO,MARINO,3034,1
619880306,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17050,17050,ARANZAZU,Municipal,,994,RESTO DE VOTACION,,,2520,0
619880307,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17088,17088,BELALCAZAR,Municipal,18490002,1,GONZALEZ,CASTRO,LUIS A,1616,1
619880307,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17088,17088,BELALCAZAR,Municipal,,994,RESTO DE VOTACION,,,2808,0
619880308,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17174,17174,CHINCHINA,Municipal,18490002,1,GUTIERREZ,ARANGO,MARIO,5823,1
619880308,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17174,17174,CHINCHINA,Municipal,,994,RESTO DE VOTACION,,,5788,0
