id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,codigo_partido_old
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15244,15244,EL COCUY,Departamental,,998,VOTOS NULOS,,,238,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15244,15244,EL COCUY,Departamental,,999,VOTOS EN BLANCO,,,25,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15248,15248,EL ESPINO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,174,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15248,15248,EL ESPINO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,958,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15248,15248,EL ESPINO,Departamental,,998,VOTOS NULOS,,,206,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15248,15248,EL ESPINO,Departamental,,999,VOTOS EN BLANCO,,,20,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15272,15272,FIRAVITOBA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,970,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15272,15272,FIRAVITOBA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,989,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15272,15272,FIRAVITOBA,Departamental,,998,VOTOS NULOS,,,163,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15272,15272,FIRAVITOBA,Departamental,,999,VOTOS EN BLANCO,,,27,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15276,15276,FLORESTA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,240,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15276,15276,FLORESTA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1268,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15276,15276,FLORESTA,Departamental,,998,VOTOS NULOS,,,220,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15276,15276,FLORESTA,Departamental,,999,VOTOS EN BLANCO,,,18,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15293,15293,GACHANTIVA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,307,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15293,15293,GACHANTIVA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,736,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15293,15293,GACHANTIVA,Departamental,,998,VOTOS NULOS,,,127,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15293,15293,GACHANTIVA,Departamental,,999,VOTOS EN BLANCO,,,56,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15296,15296,GAMEZA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,512,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15296,15296,GAMEZA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1027,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15296,15296,GAMEZA,Departamental,,998,VOTOS NULOS,,,209,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15296,15296,GAMEZA,Departamental,,999,VOTOS EN BLANCO,,,14,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15299,15299,GARAGOA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1324,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15299,15299,GARAGOA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,3123,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15299,15299,GARAGOA,Departamental,,998,VOTOS NULOS,,,454,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15299,15299,GARAGOA,Departamental,,999,VOTOS EN BLANCO,,,66,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15317,15317,GUACAMAYAS,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,46,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15317,15317,GUACAMAYAS,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,926,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15317,15317,GUACAMAYAS,Departamental,,998,VOTOS NULOS,,,116,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15317,15317,GUACAMAYAS,Departamental,,999,VOTOS EN BLANCO,,,2,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15322,15322,GUATEQUE,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1123,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15322,15322,GUATEQUE,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1857,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15322,15322,GUATEQUE,Departamental,,998,VOTOS NULOS,,,343,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15322,15322,GUATEQUE,Departamental,,999,VOTOS EN BLANCO,,,45,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15325,15325,GUAYATA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,102,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15325,15325,GUAYATA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,2073,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15325,15325,GUAYATA,Departamental,,998,VOTOS NULOS,,,266,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15325,15325,GUAYATA,Departamental,,999,VOTOS EN BLANCO,,,4,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15332,15332,GUICAN,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,83,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15332,15332,GUICAN,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1675,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15332,15332,GUICAN,Departamental,,998,VOTOS NULOS,,,177,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15332,15332,GUICAN,Departamental,,999,VOTOS EN BLANCO,,,11,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15362,15362,IZA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,328,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15362,15362,IZA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,324,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15362,15362,IZA,Departamental,,998,VOTOS NULOS,,,99,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15362,15362,IZA,Departamental,,999,VOTOS EN BLANCO,,,14,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15367,15367,JENESANO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1173,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15367,15367,JENESANO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,330,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15367,15367,JENESANO,Departamental,,998,VOTOS NULOS,,,555,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15367,15367,JENESANO,Departamental,,999,VOTOS EN BLANCO,,,161,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15368,15368,JERICO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,132,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15368,15368,JERICO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,950,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15368,15368,JERICO,Departamental,,998,VOTOS NULOS,,,142,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15368,15368,JERICO,Departamental,,999,VOTOS EN BLANCO,,,29,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15377,15377,LABRANZAGRANDE,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,393,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15377,15377,LABRANZAGRANDE,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,272,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15377,15377,LABRANZAGRANDE,Departamental,,998,VOTOS NULOS,,,244,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15377,15377,LABRANZAGRANDE,Departamental,,999,VOTOS EN BLANCO,,,10,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15380,15380,LA CAPILLA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,184,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15380,15380,LA CAPILLA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1218,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15380,15380,LA CAPILLA,Departamental,,998,VOTOS NULOS,,,217,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15380,15380,LA CAPILLA,Departamental,,999,VOTOS EN BLANCO,,,43,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15401,15401,LA VICTORIA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,285,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15401,15401,LA VICTORIA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,43,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15401,15401,LA VICTORIA,Departamental,,998,VOTOS NULOS,,,216,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15401,15401,LA VICTORIA,Departamental,,999,VOTOS EN BLANCO,,,7,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15403,15403,LA UVITA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,110,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15403,15403,LA UVITA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1200,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15403,15403,LA UVITA,Departamental,,998,VOTOS NULOS,,,232,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15403,15403,LA UVITA,Departamental,,999,VOTOS EN BLANCO,,,69,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15407,15407,VILLA DE LEYVA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1800,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15407,15407,VILLA DE LEYVA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,604,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15407,15407,VILLA DE LEYVA,Departamental,,998,VOTOS NULOS,,,552,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15407,15407,VILLA DE LEYVA,Departamental,,999,VOTOS EN BLANCO,,,88,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15425,15425,MACANAL,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,121,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15425,15425,MACANAL,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1189,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15425,15425,MACANAL,Departamental,,998,VOTOS NULOS,,,173,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15425,15425,MACANAL,Departamental,,999,VOTOS EN BLANCO,,,36,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15442,15442,MARIPI,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,961,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15442,15442,MARIPI,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,837,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15442,15442,MARIPI,Departamental,,998,VOTOS NULOS,,,12,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15442,15442,MARIPI,Departamental,,999,VOTOS EN BLANCO,,,10,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15455,15455,MIRAFLORES,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1930,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15455,15455,MIRAFLORES,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,551,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15455,15455,MIRAFLORES,Departamental,,998,VOTOS NULOS,,,562,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15455,15455,MIRAFLORES,Departamental,,999,VOTOS EN BLANCO,,,85,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15464,15464,MONGUA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,283,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15464,15464,MONGUA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1675,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15464,15464,MONGUA,Departamental,,998,VOTOS NULOS,,,282,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15464,15464,MONGUA,Departamental,,999,VOTOS EN BLANCO,,,32,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15466,15466,MONGUI,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,336,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15466,15466,MONGUI,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,972,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15466,15466,MONGUI,Departamental,,998,VOTOS NULOS,,,216,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15466,15466,MONGUI,Departamental,,999,VOTOS EN BLANCO,,,32,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15469,15469,MONIQUIRA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,2124,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15469,15469,MONIQUIRA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,3016,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15469,15469,MONIQUIRA,Departamental,,998,VOTOS NULOS,,,892,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15469,15469,MONIQUIRA,Departamental,,999,VOTOS EN BLANCO,,,248,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15476,15476,MOTAVITA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1295,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15476,15476,MOTAVITA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,375,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15476,15476,MOTAVITA,Departamental,,998,VOTOS NULOS,,,174,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15476,15476,MOTAVITA,Departamental,,999,VOTOS EN BLANCO,,,23,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15480,15480,MUZO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,344,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15480,15480,MUZO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1253,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15480,15480,MUZO,Departamental,,998,VOTOS NULOS,,,63,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15480,15480,MUZO,Departamental,,999,VOTOS EN BLANCO,,,51,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15491,15491,NOBSA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1928,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15491,15491,NOBSA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1572,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15491,15491,NOBSA,Departamental,,998,VOTOS NULOS,,,432,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15491,15491,NOBSA,Departamental,,999,VOTOS EN BLANCO,,,239,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15494,15494,NUEVO COLOON,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,855,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15494,15494,NUEVO COLOON,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,571,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15494,15494,NUEVO COLOON,Departamental,,998,VOTOS NULOS,,,308,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15494,15494,NUEVO COLOON,Departamental,,999,VOTOS EN BLANCO,,,22,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15500,15500,OICATA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,277,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15500,15500,OICATA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,476,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15500,15500,OICATA,Departamental,,998,VOTOS NULOS,,,118,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15500,15500,OICATA,Departamental,,999,VOTOS EN BLANCO,,,17,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15507,15507,OTANCHE,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,127,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15507,15507,OTANCHE,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,2142,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15507,15507,OTANCHE,Departamental,,998,VOTOS NULOS,,,453,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15507,15507,OTANCHE,Departamental,,999,VOTOS EN BLANCO,,,50,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15511,15511,PACHAVITA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,66,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15511,15511,PACHAVITA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,810,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15511,15511,PACHAVITA,Departamental,,998,VOTOS NULOS,,,73,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15511,15511,PACHAVITA,Departamental,,999,VOTOS EN BLANCO,,,28,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15514,15514,PAEZ,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1196,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15514,15514,PAEZ,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,27,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15514,15514,PAEZ,Departamental,,998,VOTOS NULOS,,,85,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15514,15514,PAEZ,Departamental,,999,VOTOS EN BLANCO,,,11,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15516,15516,PAIPA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,3456,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15516,15516,PAIPA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,4103,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15516,15516,PAIPA,Departamental,,998,VOTOS NULOS,,,722,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15516,15516,PAIPA,Departamental,,999,VOTOS EN BLANCO,,,183,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15518,15518,PAJARITO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,201,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15518,15518,PAJARITO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,160,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15518,15518,PAJARITO,Departamental,,998,VOTOS NULOS,,,364,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15518,15518,PAJARITO,Departamental,,999,VOTOS EN BLANCO,,,30,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15522,15522,PANQUEBA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,129,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15522,15522,PANQUEBA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,525,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15522,15522,PANQUEBA,Departamental,,998,VOTOS NULOS,,,97,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15522,15522,PANQUEBA,Departamental,,999,VOTOS EN BLANCO,,,4,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15531,15531,PAUNA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,419,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15531,15531,PAUNA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,2167,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15531,15531,PAUNA,Departamental,,998,VOTOS NULOS,,,449,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15531,15531,PAUNA,Departamental,,999,VOTOS EN BLANCO,,,168,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15533,15533,PAYA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,53,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15533,15533,PAYA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,299,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15533,15533,PAYA,Departamental,,998,VOTOS NULOS,,,77,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15533,15533,PAYA,Departamental,,999,VOTOS EN BLANCO,,,3,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,1526,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,669,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Departamental,,998,VOTOS NULOS,,,306,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15537,15537,PAZ DE RIO,Departamental,,999,VOTOS EN BLANCO,,,225,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,679,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1697,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Departamental,,998,VOTOS NULOS,,,572,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15542,15542,PESCA,Departamental,,999,VOTOS EN BLANCO,,,15,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,25,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,289,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Departamental,,998,VOTOS NULOS,,,66,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15550,15550,PISVA,Departamental,,999,VOTOS EN BLANCO,,,1,0,
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Departamental,18480001,1,MORENO,REYES,HECTOR JOSE,3612,0,1
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Departamental,18490002,2,PERILLA,PINEROS,JOSE BENIGNO,1763,1,2
419940004,1994,Gobernación,Octubre 30,15,15,BOYACÁ,BOYACA,15572,15572,PUERTO BOYACA,Departamental,,998,VOTOS NULOS,,,1577,0,
