id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,,998,VOTOS NULOS,,,6,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5021,ALEJANDRIA,Departamental,,999,VOTOS EN BLANCO,,,46,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,60,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,845,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,9,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,902,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,5,VILLEGAS,MORENO,ALVARO,328,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,10,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,1022,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,998,VOTOS NULOS,,,39,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5030,AMAGA,Departamental,,999,VOTOS EN BLANCO,,,190,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,4,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,686,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,8,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,132,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,5,VILLEGAS,MORENO,ALVARO,307,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,15,0
