id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,nombre_partido
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,788,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,995,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Nacional,,998,VOTOS NULOS,,,7,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Nacional,,999,VOTOS EN BLANCO,,,14,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,4393,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,4154,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Nacional,,998,VOTOS NULOS,,,49,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Nacional,,999,VOTOS EN BLANCO,,,95,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,865,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,234,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Nacional,,998,VOTOS NULOS,,,6,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Nacional,,999,VOTOS EN BLANCO,,,8,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,26619,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,17913,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Nacional,,998,VOTOS NULOS,,,159,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Nacional,,999,VOTOS EN BLANCO,,,426,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,911,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1272,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,,998,VOTOS NULOS,,,19,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,,999,VOTOS EN BLANCO,,,14,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,757,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,3305,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,,998,VOTOS NULOS,,,33,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,,999,VOTOS EN BLANCO,,,25,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,4154,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,2692,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,,998,VOTOS NULOS,,,43,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,,999,VOTOS EN BLANCO,,,44,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5107,5107,BRICENO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,773,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5107,5107,BRICENO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,401,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5107,5107,BRICENO,Nacional,,998,VOTOS NULOS,,,20,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5107,5107,BRICENO,Nacional,,999,VOTOS EN BLANCO,,,20,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,908,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,856,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,,998,VOTOS NULOS,,,19,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,,999,VOTOS EN BLANCO,,,11,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,569,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,2568,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,,998,VOTOS NULOS,,,43,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,,999,VOTOS EN BLANCO,,,27,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,387,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1284,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,,998,VOTOS NULOS,,,13,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,,999,VOTOS EN BLANCO,,,12,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,5408,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,4593,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,,998,VOTOS NULOS,,,48,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,,999,VOTOS EN BLANCO,,,101,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,772,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,229,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,,998,VOTOS NULOS,,,7,0,
