"MPIO_CDPMP","depto","MR1","MR2","MR4","MR3","MR1mean","MR2mean","MR3mean","MR4mean","MR1c","MR2c","MR4c","MR3c","MR1c_emel","MR2c_emel","MR4c_emel","MR3c_emel","MR1c_cscw","MR2c_cscw","MR4c_cscw","MR3c_cscw","MRm_emel","MRm_cscw","MRm_dem"
"05138","Antioquia",0.914316622837028,0.17233029809644,-0.368439105015717,-0.118300572739402,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.759358288770054,0.560606060606061,0.336898395721925,0.375222816399287,0.231983957219251,0.367533333333333,0.216457219251337,0.351771390374332,0.423911764705882,0.487110606060606,0.303208556149733,0.337700534759358,0.291936475044563,0.387982865418895,0.339959670231729
"05142","Antioquia",1.18577392872347,-0.930353023899516,0.412132317238273,-0.23912936188396,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.863636363636364,0.205882352941176,0.61319073083779,0.322638146167558,0.263840909090909,0.134976470588235,0.39397504456328,0.302473262032086,0.482125,0.178891176470588,0.551871657754011,0.290374331550802,0.273816421568627,0.37581554144385,0.324815981506239
"05145","Antioquia",1.05645721037639,-0.858054886766422,0.619491930507183,1.16584951556821,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.806595365418895,0.227272727272727,0.699643493761141,0.970588235294118,0.246414884135472,0.149,0.449520944741533,0.909926470588235,0.450281862745098,0.197477272727273,0.629679144385027,0.873529411764706,0.43871557486631,0.537741922905526,0.488228748885918
"05147","Antioquia",-0.518017757563485,1.63164127489497,-0.143743572715845,-1.06299015923488,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.334224598930481,0.936720142602496,0.418894830659537,0.118538324420677,0.102105614973262,0.614113725490196,0.269139928698752,0.111129679144385,0.186580882352941,0.813916131907308,0.377005347593583,0.10668449197861,0.274122237076649,0.371046713458111,0.32258447526738
"05148","Antioquia",0.306566043985428,1.62337515789291,0.980434462237921,0.0500917594719352,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.557932263814617,0.9349376114082,0.835115864527629,0.45632798573975,0.170448306595365,0.612945098039216,0.536561942959002,0.427807486631016,0.31146568627451,0.812367290552585,0.751604278074866,0.410695187165775,0.43694070855615,0.571533110516934,0.504236909536542
"05150","Antioquia",0.186714133489778,-0.76530067811094,0.993794101342287,0.274104907068067,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.520499108734403,0.258467023172906,0.840463458110517,0.5650623885918,0.15901247771836,0.169450980392157,0.539997771836007,0.529745989304813,0.29056862745098,0.224581996434938,0.756417112299465,0.50855614973262,0.349551804812834,0.445030971479501,0.397291388146168
"05154","Antioquia",-0.758165064675024,1.41700219348498,0.317901881403301,-1.18262010651615,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.274509803921569,0.908199643493761,0.584670231729055,0.0989304812834225,0.0838627450980392,0.59541568627451,0.375650623885918,0.0927473262032086,0.153245098039216,0.789134670231729,0.52620320855615,0.0890374331550802,0.286919095365419,0.389405102495544,0.338162098930481
"05172","Antioquia",-1.2971554704328,1.34254222695054,-0.128785584278767,-1.21339021196043,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.14349376114082,0.89572192513369,0.42156862745098,0.0971479500891266,0.0438373440285205,0.587235294117647,0.270857843137255,0.0910762032085562,0.0801053921568627,0.778292780748663,0.379411764705882,0.0874331550802139,0.248251671122995,0.331310773172906,0.28978122214795
"05190","Antioquia",0.577215382937712,0.191910554345445,0.875681663876404,-0.361638449516594,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.64349376114082,0.564171122994652,0.798573975044563,0.279857397504456,0.196587344028521,0.369870588235294,0.513083778966132,0.262366310160428,0.359230392156863,0.490208288770054,0.718716577540107,0.251871657754011,0.335477005347594,0.455006729055259,0.395241867201426
"05197","Antioquia",1.17488316532734,0.583717192176186,-0.161447260575929,-0.565270678679381,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.858288770053476,0.71301247771836,0.410873440285205,0.213903743315508,0.262207219251337,0.467450980392157,0.263986185383244,0.200534759358289,0.479139705882353,0.619536541889483,0.369786096256685,0.192513368983957,0.298544786096257,0.415243928253119,0.356894357174688
"05206","Antioquia",1.21098799787268,-0.844918661146241,0.515006129381999,0.259342729146316,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.873440285204991,0.229055258467023,0.655971479500891,0.549910873440285,0.266836007130125,0.15016862745098,0.421461675579323,0.515541443850267,0.487598039215686,0.199026114081996,0.590374331550802,0.494919786096257,0.338501938502674,0.442979567736185,0.39074075311943
"05209","Antioquia",1.12087576132526,0.552931304452666,-0.314358169987918,-0.279146890379333,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.834224598930481,0.702317290552585,0.35650623885918,0.311942959001783,0.254855614973262,0.460439215686274,0.229055258467023,0.292446524064171,0.465705882352941,0.610243493761141,0.320855614973262,0.280748663101604,0.309199153297683,0.419388413547237,0.36429378342246
"05212","Antioquia",0.176423880979383,1.78455713733586,1.24421769895543,-0.0372083791877674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.516934046345811,0.950980392156863,0.917112299465241,0.415329768270945,0.157923351158645,0.623462745098039,0.589244652406417,0.389371657754011,0.288578431372549,0.826306862745098,0.825401069518717,0.37379679144385,0.440000601604278,0.578520788770053,0.509260695187166
"05234","Antioquia",-1.29822100975125,0.209968161266838,-0.807565615916012,-1.16311223760731,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.142602495543672,0.57397504456328,0.213903743315508,0.103386809269162,0.0435650623885918,0.376298039215686,0.137433155080214,0.0969251336898396,0.0796078431372549,0.498726916221034,0.192513368983957,0.093048128342246,0.163555347593583,0.215974064171123,0.189764705882353
"05237","Antioquia",1.07614184498353,0.885040115688841,0.918499512786072,-0.191976353885912,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.815508021390374,0.802139037433155,0.816399286987522,0.341354723707665,0.249137700534759,0.525882352941176,0.524536541889483,0.320020053475936,0.455257352941177,0.696978609625668,0.73475935828877,0.307219251336898,0.404894162210339,0.548553643048128,0.476723902629234
"05240","Antioquia",0.989949313779646,-0.062015245769563,0.224873709093177,-0.216948409330626,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.781639928698752,0.493761140819964,0.549019607843137,0.332442067736185,0.238790998217469,0.323709803921569,0.352745098039216,0.311664438502674,0.436350490196078,0.429029055258467,0.494117647058824,0.299197860962567,0.306727584670232,0.414673763368984,0.360700674019608
"05250","Antioquia",-0.659517630765301,0.733912226943654,-0.469379090855405,-2.34552028481157,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.296791443850267,0.761140819964349,0.306595365418895,0.0124777183600713,0.0906697860962567,0.499003921568627,0.19698752228164,0.0116978609625668,0.165683823529412,0.661355258467023,0.275935828877005,0.0112299465240642,0.199589772727273,0.278551214349376,0.239070493538324
"05264","Antioquia",0.469903607272266,-0.0976630635559373,1.11676473209919,0.327309588352438,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.611408199643494,0.478609625668449,0.879679144385027,0.593582887700535,0.186785204991087,0.313776470588235,0.56519385026738,0.556483957219251,0.34131862745098,0.415863903743316,0.791711229946524,0.534224598930481,0.405559870766488,0.520779590017825,0.463169730392157
"05266","Antioquia",-0.180101103392583,2.03165209404599,1.16075660873771,0.904395215955251,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.417112299465241,0.988413547237077,0.890374331550802,0.885026737967914,0.127427807486631,0.648003921568627,0.57206550802139,0.82971256684492,0.232852941176471,0.858832531194296,0.801336898395722,0.796524064171123,0.544302450980392,0.672386608734403,0.608344529857398
"05282","Antioquia",0.450811287393009,0.693310906175215,0.855468511015072,-0.0900412049235602,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.603386809269162,0.744206773618538,0.78698752228164,0.387700534759358,0.184334670231729,0.487901960784314,0.505639483065954,0.363469251336898,0.33684068627451,0.646641265597148,0.708288770053476,0.348930481283422,0.385336341354724,0.510175300802139,0.447755821078431
"05284","Antioquia",-1.26532859504627,0.200756803667023,-0.646851390164268,-0.618395244962473,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.150623885918004,0.570409982174688,0.254901960784314,0.201426024955437,0.0460155971479501,0.373960784313725,0.163774509803922,0.188836898395722,0.0840857843137255,0.495629233511586,0.229411764705882,0.181283422459893,0.19314694741533,0.247602551247772,0.220374749331551
"05306","Antioquia",1.22591856200246,-0.453463845047885,0.350687065379052,-0.0456930566608937,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.879679144385027,0.373440285204991,0.596256684491979,0.409982174688057,0.268741978609626,0.244827450980392,0.383094919786096,0.384358288770053,0.491080882352941,0.324482263814617,0.536631016042781,0.368983957219251,0.320255659536542,0.430294529857397,0.37527509469697
"05308","Antioquia",-0.0708132374149722,1.74390482212887,0.986132677459192,0.128989613234118,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.442067736185383,0.949197860962567,0.838680926916221,0.488413547237077,0.135051693404635,0.622294117647059,0.538852495543672,0.457887700534759,0.24678431372549,0.824758021390374,0.754812834224599,0.439572192513369,0.438521501782531,0.566481840463458,0.502501671122995
"05310","Antioquia",1.00433505891063,-0.205175234405502,0.767300405153034,-0.636821428249731,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.788770053475936,0.446524064171123,0.75222816399287,0.198752228163993,0.240969251336898,0.292741176470588,0.483306595365419,0.186330213903743,0.440330882352941,0.387984759358289,0.677005347593583,0.178877005347594,0.300836809269162,0.421049498663102,0.360943153966132
"05313","Antioquia",-0.423304849418349,-0.0864211839640147,0.487061878070237,0.487795903023668,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.353832442067736,0.481283422459893,0.646167557932264,0.670231729055259,0.108095811051693,0.315529411764706,0.415162655971479,0.628342245989305,0.197526960784314,0.418187165775401,0.581550802139037,0.603208556149733,0.366782531194296,0.450118371212121,0.408450451203209
"05315","Antioquia",0.64691549967701,-0.832991696290944,-0.0765811577843571,0.440963589617544,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.675579322638146,0.230837789661319,0.444741532976827,0.6524064171123,0.206389483065954,0.151337254901961,0.285746434937611,0.611631016042781,0.377142156862745,0.20057495543672,0.400267379679144,0.58716577540107,0.313776047237077,0.39128756684492,0.352531807040998
"05318","Antioquia",0.144261391894158,1.51451856034467,1.10116769523954,0.365880141816566,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.505347593582888,0.922459893048128,0.868983957219251,0.615864527629233,0.154383689839572,0.604764705882353,0.558322192513369,0.577372994652406,0.282110294117647,0.801525401069519,0.782085561497326,0.55427807486631,0.473710895721925,0.604999832887701,0.539355364304813
"05321","Antioquia",0.62098608384606,-0.210286528403609,1.61293770870468,0.675704133211432,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.662210338680927,0.443850267379679,0.993761140819964,0.771836007130125,0.202305258467023,0.290988235294118,0.638491532976827,0.723596256684492,0.369678921568627,0.385661497326203,0.894385026737968,0.694652406417112,0.463845320855615,0.586094463012478,0.524969891934046
"05347","Antioquia",0.509241699018343,-0.751164586270679,0.535409699836951,0.139486608769921,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.621212121212121,0.262923351158645,0.663101604278075,0.493761140819964,0.189780303030303,0.172372549019608,0.426042780748663,0.462901069518717,0.346791666666667,0.228454099821747,0.596791443850267,0.444385026737968,0.312774175579323,0.404105559269162,0.358439867424242
"05353","Antioquia",0.37035603755957,-0.750777535770782,0.653200800849885,-0.218241482035072,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.576648841354724,0.263814616755793,0.715686274509804,0.33065953654189,0.176166221033868,0.172956862745098,0.459828431372549,0.309993315508021,0.321914215686275,0.229228520499109,0.644117647058824,0.297593582887701,0.279736207664884,0.373213491532977,0.32647484959893
"05360","Antioquia",-0.577820461335047,2.05612447682997,1.09737804177943,0.228493664191419,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.31729055258467,0.990196078431373,0.867201426024955,0.531194295900178,0.0969322638146167,0.649172549019608,0.557176916221034,0.497994652406417,0.177127450980392,0.86038137254902,0.78048128342246,0.47807486631016,0.450319095365419,0.574016243315508,0.512167669340464
"05361","Antioquia",-0.526827073911583,-0.0815026496428984,-0.467301800099878,-2.71316566013427,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.331550802139037,0.483957219251337,0.307486631016043,0.0017825311942959,0.101288770053476,0.317282352941176,0.197560160427808,0.00167112299465241,0.185088235294118,0.420510427807487,0.276737967914438,0.00160427807486631,0.154450601604278,0.220985227272727,0.187717914438503
"05364","Antioquia",-1.03236983614224,0.344595436915372,0.879117112961466,-0.415975039677674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.204991087344029,0.620320855614973,0.799465240641711,0.258467023172906,0.0626247771836007,0.406682352941176,0.513656417112299,0.242312834224599,0.114436274509804,0.53899679144385,0.71951871657754,0.232620320855615,0.306319095365419,0.401393025846702,0.353856060606061
"05368","Antioquia",0.942528874119478,0.328538216583414,0.955889319730475,0.652714414310929,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.766488413547237,0.618538324420677,0.829768270944741,0.762032085561497,0.234162210338681,0.405513725490196,0.533126114081997,0.714405080213904,0.427892156862745,0.537447950089127,0.746791443850267,0.685828877005348,0.471801782531194,0.599490106951872,0.535645944741533
"05376","Antioquia",0.426148782695641,1.79416995985633,1.07904898269224,0.839058841231161,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.591800356506239,0.952762923351159,0.857397504456328,0.853832442067736,0.180795008912656,0.62463137254902,0.550877896613191,0.800467914438503,0.330372549019608,0.827855704099822,0.771657754010695,0.768449197860963,0.539193048128342,0.674583801247772,0.606888424688057
"05380","Antioquia",0.531231888029501,1.80996259092608,1.16261379413114,-0.376082094899229,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.630124777183601,0.957219251336898,0.892156862745098,0.273618538324421,0.19250311942959,0.627552941176471,0.573210784313726,0.256517379679144,0.351767156862745,0.831727807486631,0.802941176470588,0.246256684491979,0.412446056149733,0.558173206327986,0.485309631238859
"05390","Antioquia",0.382575237593119,-0.0847830432025945,1.15667743445309,-0.114313845174017,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.580213903743315,0.482174688057041,0.887700534759358,0.377896613190731,0.177255347593583,0.316113725490196,0.570347593582888,0.35427807486631,0.323904411764706,0.418961586452763,0.798930481283422,0.340106951871658,0.354498685383244,0.470475857843137,0.412487271613191
"05400","Antioquia",1.01109022909769,1.11838958278372,0.774601424131374,0.249163230544607,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.79144385026738,0.851158645276292,0.754901960784314,0.540106951871658,0.241786096256685,0.558019607843137,0.485024509803922,0.506350267379679,0.441823529411765,0.73957174688057,0.679411764705882,0.486096256684492,0.447795120320856,0.586725824420677,0.517260472370767
"05411","Antioquia",1.10672521549415,-0.348432165905478,-0.125592264634649,0.208628044596258,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.827094474153298,0.397504456327986,0.423351158645276,0.525846702317291,0.252677361853832,0.260603921568627,0.27200311942959,0.49298128342246,0.461725490196079,0.345391622103387,0.381016042780749,0.473262032085562,0.319566421568627,0.415348796791444,0.367457609180036
"05425","Antioquia",0.451375415317212,-0.536478067394979,0.434269174088076,-1.1283523139069,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.60427807486631,0.345811051693405,0.622994652406417,0.106951871657754,0.184606951871658,0.226713725490196,0.400274064171123,0.100267379679144,0.337338235294118,0.300475222816399,0.560695187165775,0.0962566844919786,0.22796553030303,0.323691332442068,0.275828431372549
"05440","Antioquia",0.18980173157396,1.68916578032165,1.18720114389131,0.153860412402605,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.521390374331551,0.943850267379679,0.901960784313726,0.50445632798574,0.159284759358289,0.618788235294118,0.579509803921569,0.472927807486631,0.291066176470588,0.820111497326203,0.811764705882353,0.454010695187166,0.457627651515152,0.594238268716578,0.525932960115865
"05467","Antioquia",0.503063802926167,-0.632187141354356,0.661153813898312,-0.162483544719305,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.618538324420677,0.307486631016043,0.719251336898396,0.354723707664884,0.188963458110517,0.201588235294118,0.462118983957219,0.332553475935829,0.345299019607843,0.26717513368984,0.647326203208556,0.319251336898396,0.296306038324421,0.394762923351159,0.34553448083779
"05475","Antioquia",-1.87167864530236,-1.14304621301287,-1.4866265897585,-0.260832895034674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.0115864527629234,0.136363636363636,0.0793226381461676,0.316399286987522,0.00353966131907308,0.0894,0.0509647950089127,0.296624331550802,0.00646813725490196,0.118486363636364,0.0713903743315508,0.28475935828877,0.110132196969697,0.120276058377897,0.115204127673797
"05480","Antioquia",-1.41366815221705,-0.23440817230255,-0.583595521801161,-2.13493604927463,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.116755793226381,0.438502673796791,0.274509803921569,0.0267379679144385,0.0356688948306595,0.287482352941176,0.176372549019608,0.0250668449197861,0.0651789215686275,0.381014973262032,0.247058823529412,0.0240641711229947,0.131147660427807,0.179329222370766,0.155238441399287
"05483","Antioquia",1.01939900821193,-0.442544034541982,-0.0213051232546213,-0.752365783319073,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.793226381461676,0.377896613190731,0.466131907308378,0.164884135472371,0.242330659536542,0.247749019607843,0.299489750445633,0.154578877005348,0.44281862745098,0.328354367201426,0.41951871657754,0.148395721925134,0.236037076648841,0.33477185828877,0.285404467468806
"05490","Antioquia",-1.23730499966177,0.854119923947252,-1.2509243171491,-0.573562432035142,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.159536541889483,0.790552584670232,0.122994652406417,0.20855614973262,0.0487384135472371,0.518286274509804,0.079024064171123,0.195521390374332,0.0890612745098039,0.686911140819964,0.110695187165775,0.187700534759358,0.210392535650624,0.268592034313725,0.239492284982175
"05495","Antioquia",-0.44135450762042,0.395887343043778,-1.23845440588659,-2.22501659597704,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.35204991087344,0.639928698752228,0.123885918003565,0.0196078431372549,0.107551247771836,0.419537254901961,0.0795967023172906,0.0183823529411765,0.196531862745098,0.556034046345811,0.111497326203209,0.0176470588235294,0.156266889483066,0.220427573529412,0.188347231506239
"05501","Antioquia",1.09836462827507,-1.09389808592481,0.434026957020784,-0.446586844593861,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318,0.82620320855615,0.151515151515152,0.622103386809269,0.244206773618538,0.252405080213904,0.0993333333333333,0.399701426024955,0.22894385026738,0.461227941176471,0.131651515151515,0.559893048128342,0.219786096256684,0.245095922459893,0.343139650178253,0.294117786319073
