"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1","VAM18_2t3","PBID18_2t3","IPM18_2t3","DisBog_4t5","n_6t9","s_6t9","e_6t9","w_6t9","Desp_10","Conf_10","Hurto_11","Homic_11","Errad_11","PobTot_12","PobInd_14","PobEtn_14","PobInd_14p","PobEtn_14p","AREA","AREAkm","DenPob_12","DisMer_13","nAllRds_13","lAllRds_13","lRds_13","lMjRds_13","nAR_13pkm","lAR_13pkm","lRds_13pkm","lMjRds_13pkm","RulPar_15t16","Desp_10pc","Conf_10pc","Hurto_11pc","Homic_11pc","Errad_11pkm"
"05887","Antioquia","Norte","Yarumal",0.300731778144836,571.914666870788,141680.080332056,33.8,320.919891357422,0.325053998889096,0,0,0.274085705086827,1051,0,121,63,2.28,71684,24,810,0.000334802745382512,0.0112995926566598,738256263.256,738256.263256,0.0970990746273461,0,716,700035.30899165,685877.430448629,716,0.000969852929986884,0.948228066368472,0.929050608285584,0.000969852929986884,0.827664784708523,0.0146615702248758,0,0.0016879638413035,0.000878857206629094,0.0003088358492137
"05890","Antioquia","Nordeste","Yolombó",0.69970715045929,224.931818856464,141680.080332056,45,260.022308349609,0.288938862766512,0,0,0.212643980906479,28,0,65,8,15.0535,37830,10,376,0.000264340470526038,0.00993920169177901,1012514620.3,1012514.6203,0.0373624234569485,0,496,634263.994082286,624715.756749138,496,0.0004898694695915,0.626424528955797,0.616994307266437,0.0004898694695915,0.833774113254512,0.000740153317472905,0,0.00171821305841924,0.00021147237642083,0.00148674396380961
"05893","Antioquia","Magdalena medio","Yondó",0.493697464466095,962.284141279334,141680.080332056,46.3,269.280822753906,0.318419834339073,0,0,0.124289914526305,20,0,115,7,49.1129,34986,40,1524,0.0011433144686446,0.0435602812553593,1894987489.44,1894987.48944,0.0184623910157523,59.7613296508789,686,682942.895719018,680123.302914698,686,0.000362007666975535,0.36039440868332,0.358906487090153,0.000362007666975535,0.542433609666994,0.0005716572343223,0,0.00328702909735323,0.000200080032012805,0.00259172687279923
"05895","Antioquia","Bajo cauca","Zaragoza",0.546752691268921,388.545740208903,141680.080332056,58,354.463500976562,0.376241566410859,0,0,0.205216264967266,330,0,44,28,77.1338,48104,3930,19824,0.0816979876933311,0.412107101280559,1167357615.91,1167357.61591,0.0412075951228545,85.493782043457,380,413201.014879783,412410.399211477,380,0.000325521498143288,0.353962666836826,0.353285397371556,0.000325521498143288,0.629619852164731,0.00686013637119574,0,0.000914684849492766,0.000582072176949942,0.00660755529828546
"08001","Atlántico","Norte","Barranquilla",0.000857982027810067,25887.9063397873,43368.8661670685,17.4,735.685791015625,0.745764464434367,0,0,0.201660459485644,500,0,13028,331,0,2230980,2516,144400,0.00112775551551336,0.0647249190938511,154202079.017,154202.079017,14.4678983203206,0,16069,2390690.1686104,2372712.51419137,16069,0.104207414727712,15.5036182641016,15.3870332314378,0.104207414727712,0.444081372634186,0.000224116755865135,0,0.00583958619082197,0.00014836529238272,0
"08078","Atlántico","Centro oriente","Baranoa",0.170754387974739,718.908320614524,43368.8661670685,33.5,711.174133300781,0.72593437437254,0,0,0.212579355045533,15,0,130,5,0,122892,14654,16772,0.119242912475995,0.136477557530189,121347124.318,121347.124318,1.01273104484909,26.7045860290527,1591,372339.302596824,372339.302596824,1591,0.0131111471239372,3.06838175761857,3.06838175761857,0.0131111471239372,0.372123949845907,0.000122058392735084,0,0.00105783940370407,4.06861309116948e-05,0
"08137","Atlántico","Sur","Campo de La Cruz",0.127540543675423,131.361996476535,43368.8661670685,64.6,668.950500488281,0.684776389908618,0,0,0.207518984105835,0,0,33,2,0,45620,20,2534,0.000438404208680403,0.0555458132398071,99995006.5685,99995.0065685,0.456222781172065,67.5289611816406,362,174991.307613316,174991.307613316,362,0.00362018077124699,1.75000046120744,1.75000046120744,0.00362018077124699,0.71310075628202,0,0,0.000723366944322665,4.38404208680403e-05,0
"08141","Atlántico","Sur","Candelaria",0.282880753278732,94.5961507912868,43368.8661670685,52,679.431884765625,0.693878738030699,0,0,0.207421668958258,2,0,9,1,0,31262,60,15002,0.00191926300300685,0.479879726185145,135769064.399,135769.064399,0.230258639097098,56.9854736328125,246,130137.42039964,130137.42039964,246,0.00181190023728124,0.958520418297871,0.958520418297871,0.00181190023728124,0.732613679786015,6.39754334335615e-05,0,0.000287889450451027,3.19877167167808e-05,0
"08296","Atlántico","Norte","Galapa",0.0748006850481033,810.001537520778,43368.8661670685,23.8,723.098205566406,0.736935926718831,0,0,0.208522071460446,27,0,278,8,0,110028,13910,15316,0.126422365216127,0.139200930672193,97513071.5693,97513.0715693,1.12834103396903,13.7876758575439,1331,347377.90640034,347377.90640034,1331,0.0136494521050349,3.5623727240862,3.5623727240862,0.0136494521050349,0.371619501788291,0.000245392082015487,0,0.0025266295851965,7.27087650416258e-05,0
"08372","Atlántico","Occidental","Juan de Acosta",0.376398861408234,162.954924521376,43368.8661670685,36.7,718.225646972656,0.729070907203241,0,0,0.230634018570938,0,0,19,3,0,37656,204,5492,0.00541746335245379,0.145846611429785,167930482.271,167930.482271,0.224235644957133,32.7035179138184,760,205603.989662132,205603.989662132,760,0.00452568223304177,1.22433989875844,1.22433989875844,0.00452568223304177,0.62456076578214,0,0,0.00050456766517952,7.96685787125558e-05,0
"08421","Atlántico","Sur","Luruaco",0.494196981191635,178.391118077005,43368.8661670685,55.4,697.224792480469,0.709261215425794,0,0,0.239372000801309,0,0,41,5,0,55294,102,42592,0.00184468477592506,0.770282489962745,224321055.788,224321.055788,0.246494916876002,46.8950500488281,457,185943.72531349,185943.72531349,457,0.00203725859970942,0.828917841262392,0.828917841262392,0.00203725859970942,0.618470248905032,0,0,0.000741490939342424,9.04257243100517e-05,0
"08433","Atlántico","Norte","Malambo",0.0649360790848732,1898.99648081771,43368.8661670685,30,717.607177734375,0.731728257868655,0,0,0.199171116404965,29,0,623,22,0,239408,15056,18704,0.0628884581968857,0.0781260442424647,97942337.2785,97942.3372785,2.44437703502257,18.3288726806641,2594,482647.939298594,482249.351215263,2594,0.0264849713829468,4.92787851209003,4.92380889220545,0.0264849713829468,0.368057039909616,0.000121132125910579,0,0.00260225222214797,9.18933368976809e-05,0
"08436","Atlántico","Sur","Manatí",0.116569064557552,143.049727200051,43368.8661670685,48.4,675.948486328125,0.690204604652413,0,0,0.219811518726504,0,0,16,0,0,38466,38,11998,0.000987885405292986,0.311911818229085,214273033.188,214273.033188,0.17951862363497,60.152458190918,327,208611.647642189,208611.647642189,327,0.00152609031166836,0.973578637210761,0.973578637210761,0.00152609031166836,0.72978878368536,0,0,0.000415951749597047,0,0
"08520","Atlántico","Centro oriente","Palmar de Varela",0.0416148193180561,172.534382496647,43368.8661670685,36,698.779113769531,0.715559237793025,0,0,0.195007784841093,6,0,47,1,0,54174,28,670,0.000516853102964522,0.0123675563923653,92338260.9087,92338.2609087,0.586690711595325,37.066967010498,370,199614.22116162,199614.22116162,370,0.0040070063737267,2.16177150400298,2.16177150400298,0.0040070063737267,0.342916137229987,0.00011075423634954,0,0.000867574851404733,1.84590393915901e-05,0
"08549","Atlántico","Occidental","Piojó",0.574455201625824,40.456429567367,43368.8661670685,45.2,710.522521972656,0.720403048223239,0,0,0.238173888529707,0,0,1,0,0,11272,2726,3340,0.241838183108588,0.296309439318666,252974687.934,252974.687934,0.0445578175905916,42.1117973327637,150,112793.444055534,112793.444055534,150,0.000592944698242436,0.445868497661557,0.445868497661557,0.000592944698242436,0.559670781893004,0,0,8.87154009936125e-05,0,0
"08558","Atlántico","Centro oriente","Polonuevo",0.169588387012482,153.852939179998,43368.8661670685,30.5,707.76025390625,0.723206649263605,0,0,0.204715293980479,0,0,18,2,0,32442,52,772,0.00160286048948893,0.0237963134208742,73864331.2786,73864.3312786,0.439210637102175,28.227689743042,215,120283.266063569,120283.266063569,215,0.00291074184627851,1.62843505087574,1.62843505087574,0.00291074184627851,0.327074542897328,0,0,0.000554836323284631,6.1648480364959e-05,0
"08560","Atlántico","Centro oriente","Ponedera",0.427541106939316,166.076378308895,43368.8661670685,46.7,693.318054199219,0.705007098144622,0,0,0.198280959000034,0,0,34,1,0,46824,4,788,8.5426277122843e-05,0.0168289765932001,206535191.054,206535.191054,0.226711969815147,42.3698501586914,412,233429.459309343,233429.459309343,412,0.00199481743473092,1.13021639614099,1.13021639614099,0.00199481743473092,0.585358015169045,0,0,0.000726123355544165,2.13565692807107e-05,0
"08573","Atlántico","Norte","Puerto Colombia",0.131150528788567,534.794640955524,43368.8661670685,14.4,735.778869628906,0.748177238615701,0,0,0.210870193605899,18,0,383,11,0,95484,2220,4264,0.0232499685811235,0.0446566964098697,70567092.5405,70567.0925405,1.35309528226913,5.75177383422852,2743,393129.147548281,391115.624370722,2743,0.038870809342552,5.57099822870916,5.54246477061886,0.038870809342552,0.435752638400296,0.000188513258765867,0,0.00401114322818483,0.000115202547023585,0
"08606","Atlántico","Sur","Repelón",0.327938944101334,190.003255096299,43368.8661670685,54.6,687.284973144531,0.695833016857882,0,0,0.235656818359199,16,0,15,4,0,50934,78,43980,0.00153139356814701,0.863470373424432,358540306.483,358540.306483,0.142059341945743,41.9395065307617,455,218357.731084926,217337.000062433,455,0.00126903444821363,0.609018643473714,0.606171736155244,0.00126903444821363,0.628743169398907,0.000314132013978875,0,0.000294498763105195,7.85330034947186e-05,0
"08634","Atlántico","Centro oriente","Sabanagrande",0.0493288785219193,275.579004338194,43368.8661670685,31.9,710.875793457031,0.726529309486062,0,0,0.194851269842354,2,0,54,3,0,63982,36,1660,0.000562658247632147,0.025944796974149,43111132.5559,43111.1325559,1.48411781845531,25.5985717773438,580,158098.450363125,158098.450363125,580,0.0134536015551886,3.66723027185905,3.66723027185905,0.0134536015551886,0.413311907983762,3.12587915351193e-05,0,0.00084398737144822,4.68881873026789e-05,0
"08638","Atlántico","Centro oriente","Sabanalarga",0.257674694061279,753.756262190233,43368.8661670685,36.5,695.069030761719,0.707941854955078,0,0,0.216382789057155,22,0,355,19,0,184566,136,3604,0.000736863777727209,0.019526890109771,395874380.123,395874.380123,0.466223653934499,43.5566177368164,1814,604056.354181697,604056.354181697,1814,0.00458226167461603,1.52587887600611,1.52587887600611,0.00458226167461603,0.441661047755856,0.000119198552279401,0,0.00192343118450852,0.000102944204241301,0
"08675","Atlántico","Sur","Santa Lucía",0.146476939320564,83.9626788404441,43368.8661670685,47.2,664.050537109375,0.679616374770514,0,0,0.217573885794794,0,0,4,1,0,25300,6,9138,0.000237154150197628,0.361185770750988,57366355.316,57366.355316,0.441025054853774,60.642406463623,195,102387.085498696,102387.085498696,195,0.00339920496824055,1.78479328056841,1.78479328056841,0.00339920496824055,0.725925925925926,0,0,0.000158102766798419,3.95256916996047e-05,0
"08685","Atlántico","Centro oriente","Santo Tomás",0.0581313483417034,232.974099562228,43368.8661670685,25.8,704.927429199219,0.720746351900981,0,0,0.197855939506998,10,0,86,1,0,57270,34,662,0.000593679064082417,0.0115592806006635,65003005.9628,65003.0059628,0.881036179046467,30.9278182983398,505,165925.753155214,165925.753155214,505,0.00776887149325067,2.5525858488786,2.5525858488786,0.00776887149325067,0.36644689233738,0.000174611489436005,0,0.00150165880914964,1.74611489436005e-05,0
"08758","Atlántico","Norte","Soledad",0.0022433812264353,6035.64905989026,43368.8661670685,18.6,722.892944335938,0.737903760093639,0,0,0.195964002618478,715,0,3177,144,0,1071278,886,27614,0.000827049561365024,0.0257766891507153,59358357.4473,59358.3574473,18.0476355153714,13.9671039581299,6897,979907.2486035,979049.344903448,6897,0.116192568268476,16.5083282412841,16.493875285762,0.116192568268476,0.36801130866998,0.000667427129092542,0,0.0029656167680098,0.000134418890334722,0
"08770","Atlántico","Sur","Suan",0.0587102174758911,70.2333661119459,43368.8661670685,43.8,659.997863769531,0.675108208958505,0,0,0.210838675680209,0,0,9,0,0,23214,46,10358,0.00198156285000431,0.446196260877057,42558058.167,42558.058167,0.545466616660635,66.4554824829102,162,90656.9569079297,90656.9569079297,162,0.00380656465490751,2.13019486350122,2.13019486350122,0.00380656465490751,0.689783417195362,0,0,0.000387697079348669,0,0
"08832","Atlántico","Occidental","Tubará",0.495079696178436,142.165957756948,43368.8661670685,32.8,724.697631835938,0.737936712921297,0,0,0.219749026107111,0,0,25,0,0,25436,16126,16458,0.633983330712376,0.647035697436704,182989558.199,182989.558199,0.139002466863921,20.2256183624268,887,328768.110447363,328071.955852505,887,0.00484727111606769,1.79664956669183,1.79284522615071,0.00484727111606769,0.42116610423697,0,0,0.000982858940084919,0,0
"08849","Atlántico","Occidental","Usiacurí",0.0698775500059128,69.1945206325361,43368.8661670685,32.7,708.190002441406,0.720374925951058,0,0,0.219568876755244,0,0,21,1,0,19086,9152,9300,0.479513779733836,0.487268154668343,101378132.708,101378.132708,0.188265452225023,32.7271499633789,372,104612.112118276,103436.021181853,372,0.00366943037973952,1.03190016746107,1.02029913570987,0.00366943037973952,0.515695067264574,0,0,0.00110028292989626,5.23944252331552e-05,0
"11001","Bogotá, D.C.","Bogotá","Bogotá, D.C.",0.0033950456418097,227062.690663085,253941.024498589,9,0,0.0435517576410792,0,0,0.126928618654795,8130,0,139850,1078,0,14299080,37120,442066,0.00259597120933654,0.0309156952755002,1622852604.69,1622852.60469,8.8110774562496,0,115458,13844728.7319468,13190654.9417776,115458,0.0711450933167495,8.53110670182609,8.12806714772305,0.0711450933167495,0.438521238747614,0.00056856804773454,0,0.00978034950500312,7.53894656159697e-05,0
"13001","Bolívar","Dique bolivarense","Cartagena",0.0988237932324409,20959.8100271557,35410.2862084588,19.9,679.001098632812,0.689682399857584,0,0,0.275877331534088,726,0,7846,228,0,1768168,2598,375464,0.00146931739517964,0.212346338130766,597681011.627,597681.011627,2.95838075094056,0,17589,2894659.08709575,2890769.21267114,17589,0.0294287415156781,4.84315049463583,4.83664221622487,0.0294287415156781,0.426656044424111,0.00041059446839893,0,0.00443736115572728,0.000128947023133548,0
"13006","Bolívar","Mojana","Achí",0.768068313598633,221.644451100929,35410.2862084588,62.4,466.658447265625,0.497284293669911,0,0,0.161251073708353,4077,0,12,2,3.3702,37728,1208,2454,0.0320186598812553,0.0650445292620865,951765831.312,951765.831312,0.0396400025707924,132.08073425293,446,343444.179682434,343444.179682434,446,0.00046860265973742,0.360849453072926,0.360849453072926,0.00046860265973742,0.852344588951199,0.108062977099237,0,0.000318066157760814,5.3011026293469e-05,0.000354099704898442
"13030","Bolívar","Loba","Altos del Rosario",0.635344505310059,72.5491470577683,35410.2862084588,70.7,484.479187011719,0.511456797196006,0,0,0.128556454446695,1,0,4,1,1.3404,18018,10,9220,0.000555000555000555,0.511710511710512,303746226.989,303746.226989,0.0593192553488163,146.278625488281,142,85086.1983606506,85086.1983606506,142,0.00046749551889954,0.280122651083109,0.280122651083109,0.00046749551889954,0.694126620900076,5.55000555000555e-05,0,0.000222000222000222,5.55000555000555e-05,0.000441289432065453
"13042","Bolívar","Magdalena medio bolivarense","Arenal",0.389545142650604,95.4429212833573,35410.2862084588,62,441.3095703125,0.467582981800773,0,0,0.118363424575509,24,0,2,1,0,14338,10,4838,0.000697447342725624,0.337425024410657,461932283.438,461932.283438,0.0310391815295681,156.688888549805,223,143481.253783786,143481.253783786,223,0.000482754741323315,0.310611011458012,0.310611011458012,0.000482754741323315,0.589956504547252,0.0016738736225415,0,0.000139489468545125,6.97447342725624e-05,0
"13052","Bolívar","Dique bolivarense","Arjona",0.206739276647568,642.137109302965,35410.2862084588,47.4,650.751831054688,0.659660578625064,0,0,0.264472482112982,0,0,256,19,0,134200,1016,37016,0.00757078986587183,0.275827123695976,589577015.366,589577.015366,0.227620813739984,29.323600769043,1575,545707.777721319,545688.727039006,1575,0.00267140671863245,0.925592015120455,0.925559702662851,0.00267140671863245,0.469209147821643,0,0,0.00190760059612519,0.000141579731743666,0
"13062","Bolívar","Dique bolivarense","Arroyohondo",0.428277194499969,60.7922077563539,35410.2862084588,68.4,654.212158203125,0.667825002188457,0,0,0.224680502964675,0,0,3,1,0,16116,12,3664,0.000744601638123604,0.22735170017374,163808375.774,163808.375774,0.0983832476443977,53.5642852783203,158,122956.2825471,122956.2825471,158,0.000964541643572527,0.750610473769288,0.750610473769288,0.000964541643572527,0.82293199882249,0,0,0.000186150409530901,6.20501365103003e-05,0
"13074","Bolívar","Loba","Barranco de Loba",0.614316523075104,103.120184664653,35410.2862084588,68.9,491.160491943359,0.519749913258774,0,0,0.124806658321099,5,0,9,5,0,28870,2,27652,6.92760651195012e-05,0.957810876342224,430736860.601,430736.860601,0.0670246794289167,146.979217529297,287,151296.3064448,151296.3064448,287,0.000666300069140945,0.351249963222788,0.351249963222788,0.000666300069140945,0.769502074688797,0.000173190162798753,0,0.000311742293037755,0.000173190162798753,0
"13140","Bolívar","Dique bolivarense","Calamar",0.434101641178131,173.416044578183,35410.2862084588,62.5,653.901184082031,0.665413548211672,0,0,0.221709285804199,10,0,74,5,0,44404,18,584,0.000405368885685974,0.0131519682911449,255353319.386,255353.319386,0.17389239390649,58.3175659179688,404,180440.395041739,180440.395041739,404,0.00158212159125804,0.706630309234321,0.706630309234321,0.00158212159125804,0.683629191321499,0.000225204936492208,0,0.00166651653004234,0.000112602468246104,0
"13160","Bolívar","Magdalena medio bolivarense","Cantagallo",0.451056599617004,569.929261657084,35410.2862084588,50.6,317.779388427734,0.351507631058704,0,0,0.11757535857603,0,0,12,6,197.2091,13748,4,888,0.000290951411114344,0.0645912132673843,881483217.427,881483.217427,0.0155964398733871,48.3336219787598,130,91280.822379679,87259.8991653011,130,0.000147478701159465,0.103553670194791,0.0989921276323421,0.000147478701159465,0.472916039723142,0,0,0.000872854233343032,0.000436427116671516,0.0223724168652515
"13188","Bolívar","Depresión momposina","Cicuco",0.348460048437119,121.404194909395,35410.2862084588,61.3,538.778198242188,0.561793821204233,0,0,0.185561027655548,10,0,26,1,0,26240,26,1158,0.000990853658536585,0.0441310975609756,133179333.255,133179.333255,0.197027566955587,81.9295425415039,297,72131.3223398281,72131.3223398281,297,0.00223007573878847,0.541610477968961,0.541610477968961,0.00223007573878847,0.556271186440678,0.00038109756097561,0,0.000990853658536585,3.8109756097561e-05,0
"13212","Bolívar","Montes de maría","Córdoba",0.7364661693573,119.59359695992,35410.2862084588,61.9,573.02685546875,0.593902804452473,0,0,0.209373638037281,0,0,4,1,0,29984,34,268,0.00113393810032017,0.00893810032017076,597318097.815,597318.097815,0.0501977089086736,61.8780136108398,382,309757.280745344,309757.280745344,382,0.000639525240231901,0.518580103094886,0.518580103094886,0.000639525240231901,0.497088895200227,0,0,0.000133404482390608,3.33511205976521e-05,0
"13222","Bolívar","Dique bolivarense","Clemencia",0.16139480471611,116.465344171883,35410.2862084588,63,694.168823242188,0.701002250850954,0,0,0.257913785827553,0,0,45,5,0,27642,46,552,0.00166413428840171,0.0199696114608205,85375933.2826,85375.9332826,0.32376805660798,28.0118198394775,309,108165.079998558,106872.768202914,309,0.00361928693625157,1.26692705824397,1.25179033591536,0.00361928693625157,0.628319547235525,0,0,0.00162795745604515,0.000180884161782794,0
"13244","Bolívar","Montes de maría","El Carmen de Bolívar",0.275013893842697,604.624346961027,35410.2862084588,58.4,598.427978515625,0.610735097621642,0,0,0.239823680832739,34,0,213,11,0,134752,2346,8170,0.0174097601519829,0.0606298978864878,946273763.445,946273.763445,0.14240276461795,51.9092178344727,1150,620652.82003346,612942.546627552,1150,0.0012152931259695,0.655891396348044,0.647743359591918,0.0012152931259695,0.75511306629621,0.000252315364521491,0,0.00158068154832581,8.16314414628354e-05,0
"13248","Bolívar","Montes de maría","El Guamo",0.450907826423645,82.9473940452736,35410.2862084588,59.5,630.402709960938,0.646029698823319,0,0,0.213263039247311,0,0,8,0,0,15722,0,2526,0,0.160666581859814,383173387.387,383173.387387,0.0410310332541988,73.7284851074219,267,139618.139996517,139618.139996517,267,0.000696812484344936,0.364373269627686,0.364373269627686,0.000696812484344936,0.66950146627566,0,0,0.00050884111436204,0,0
"13268","Bolívar","Loba","El Peñón",0.622794389724731,69.9315201691255,35410.2862084588,67.7,494.507537841797,0.522766296256639,0,0,0.0958670020545006,1,0,2,0,0,14468,14,446,0.000967652750898535,0.0308266519214819,318934851.9,318934.8519,0.0453634963811868,166.728546142578,142,86158.9021693981,86158.9021693981,142,0.000445231993788259,0.270145773207666,0.270145773207666,0.000445231993788259,0.675579655946148,6.91180536356096e-05,0,0.000138236107271219,0,0
"13300","Bolívar","Depresión momposina","Hatillo de Loba",0.742956876754761,85.4593091665813,35410.2862084588,73.8,508.557525634766,0.535304213626075,0,0,0.122999410680774,11,0,1,0,1.6602,23540,10,276,0.000424808836023789,0.0117247238742566,194331014.675,194331.014675,0.121133520757705,151.861312866211,188,123766.857527245,100592.122580016,188,0.000967421491183031,0.636886797170453,0.517632878870347,0.000967421491183031,0.816139385602934,0.000467289719626168,0,4.24808836023789e-05,0,0.000854315510458547
"13430","Bolívar","Mojana","Magangué",0.307300955057144,1421.75414214931,35410.2862084588,49.1,524.766174316406,0.554866271918037,0,0,0.192366378744547,446,0,613,16,2.9301,254942,260,4672,0.00101983980670113,0.0183257368342603,1129962837.33,1129962.83733,0.225619809411082,82.9097747802734,2167,721050.218995295,721050.218995295,2167,0.0019177621851002,0.638118524941113,0.638118524941113,0.0019177621851002,0.521511561026113,0.00174941751457194,0,0.00240446846733767,6.27593727200697e-05,0.000259309412947028
"13433","Bolívar","Dique bolivarense","Mahates",0.624368071556091,280.428183856433,35410.2862084588,54.3,648.328857421875,0.661134731830698,0,0,0.242348387339096,0,0,30,4,0,51544,302,38040,0.00585907186093435,0.738010243675307,432180341.271,432180.341271,0.119265026836746,43.5855751037598,582,324357.331580453,324357.331580453,582,0.00134666005003466,0.750513849441995,0.750513849441995,0.00134666005003466,0.666609254793891,0,0,0.000582027006053081,7.76036008070775e-05,0
"13440","Bolívar","Depresión momposina","Margarita",0.825728476047516,79.9464593731287,35410.2862084588,65.6,516.783996582031,0.542760272641995,0,0,0.132103145419001,7,0,2,0,0,19440,16,136,0.000823045267489712,0.00699588477366255,293683355.468,293683.355468,0.0661937411094385,135.431228637695,129,108440.365605441,100856.000246322,129,0.000439248590695348,0.369242463307582,0.343417488150129,0.000439248590695348,0.759824261654869,0.000360082304526749,0,0.000102880658436214,0,0
"13442","Bolívar","Montes de maría","María La Baja",0.556492865085602,434.951159579653,35410.2862084588,63.2,631.210754394531,0.639832957507142,0,0,0.261304131329255,3,0,161,10,0,90642,850,85634,0.00937755124555945,0.94474967454381,559917843.237,559917.843237,0.161884464113485,48.7252044677734,866,404449.311021918,403134.307293911,866,0.00154665547894219,0.722336885503976,0.719988320006572,0.00154665547894219,0.460865679264556,3.30972396902098e-05,0,0.00177621853004126,0.000110324132300699,0
"13458","Bolívar","Mojana","Montecristo",0.751296579837799,133.717502522577,35410.2862084588,70.1,394.312194824219,0.433457689013768,0,0,0.159560260704775,285,0,4,2,723.5601,26940,62,5438,0.00230141054194506,0.201855976243504,2092813558.19,2092813.55819,0.0128726230268211,129.68879699707,145,180466.924059421,176778.872875951,145,6.92847193351544e-05,0.0862317253981768,0.0844694799420359,6.92847193351544e-05,0.687875574407918,0.0105790645879733,0,0.000148478099480327,7.42390497401633e-05,0.0345735575521492
"13468","Bolívar","Depresión momposina","Mompós",0.480446428060532,359.431255370649,35410.2862084588,49.1,526.7021484375,0.552021760848269,0,0,0.169010329727434,0,0,89,4,0,86418,16,942,0.000185146612974149,0.010900506838853,652142579.007,652142.579007,0.132513966702782,100.441093444824,760,212811.274104737,211814.36346835,760,0.00116538932507249,0.326326298811494,0.32479762905663,0.00116538932507249,0.569317428760769,0,0,0.0010298780346687,4.62866532435372e-05,0
"13473","Bolívar","Magdalena medio bolivarense","Morales",0.672357261180878,192.597690413155,35410.2862084588,57.6,427.259582519531,0.458383887202725,0,0,0.102690706248543,62,0,48,3,53.774,37356,2,508,5.35389227968733e-05,0.0135988863904058,1347599853.7,1347599.8537,0.0277203948170776,140.999359130859,307,377990.695658535,377990.695658535,307,0.000227812431974591,0.280491790363968,0.280491790363968,0.000227812431974591,0.752924210863644,0.00165970660670307,0,0.00128493414712496,8.030838419531e-05,0.00399035365374647
"13490","Bolívar","Magdalena medio bolivarense","Norosí (1)",0.74880588054657,145.870231537877,35410.2862084588,66.2,427.259582519531,0.484978317014046,0,0,0.119395418124013,0,0,1,2,0.85,15776,4,486,0.000253549695740365,0.0308062880324544,416386455.609,416386.455609,0.0378878798469232,140.999359130859,147,149786.938017016,149786.938017016,147,0.000353037419973232,0.359730572402841,0.359730572402841,0.000353037419973232,0.523121387283237,0,0,6.33874239350913e-05,0.000126774847870183,0.000204137283657991
"13549","Bolívar","Bolivarense","Pinillos",0.846477806568146,176.793761891234,35410.2862084588,67.5,497.65673828125,0.523479625021425,0,0,0.150597791106909,349,0,15,2,0,46698,0,926,0,0.0198295430211144,775568725.435,775568.725435,0.0602112984556051,124.772308349609,296,169316.661693239,163892.091889958,296,0.000381655410143028,0.218312905278991,0.211318593072502,0.000381655410143028,0.745446021966247,0.00747355347124074,0,0.00032121289991006,4.28283866546747e-05,0
"13580","Bolívar","Loba","Regidor",0.371857792139053,59.6432978236004,35410.2862084588,48.9,483.404296875,0.507722003359074,0,0,0.0888031185138993,254,0,3,0,0,10670,12,184,0.00112464854732896,0.017244611059044,183452689.176,183452.689176,0.0581621345968031,165.276290893555,165,172610.761968852,172610.761968852,165,0.000899414452527884,0.940900690767488,0.940900690767488,0.000899414452527884,0.55256064690027,0.023805060918463,0,0.00028116213683224,0,0
"13600","Bolívar","Loba","Río Viejo (1)(3)",0.521513521671295,123.186986457095,35410.2862084588,57.3,454.812072753906,0.483596925474604,0,0,0.105659399394078,12,0,9,0,0.4697,16250,4,308,0.000246153846153846,0.0189538461538462,845236492.595,845236.492595,0.0192253885656429,169.978378295898,212,200566.896189908,200566.896189908,212,0.000250817376979464,0.237290862317289,0.237290862317289,0.000250817376979464,0.678515746803867,0.000738461538461538,0,0.000553846153846154,0,5.5570246210969e-05
"13620","Bolívar","Dique bolivarense","San Cristóbal",0.227588772773743,44.5504568204118,35410.2862084588,49.9,668.972351074219,0.681310319856969,0,0,0.23004684879707,0,0,2,0,0,14908,8,6486,0.000536624631070566,0.435068419640462,42268805.3972,42268.8053972,0.352695087072121,47.6336250305176,128,48068.3848469638,48068.3848469638,128,0.00302823793568765,1.13720708203757,1.13720708203757,0.00302823793568765,0.43828320802005,0,0,0.000134156157767642,0,0
"13647","Bolívar","Dique bolivarense","San Estanislao",0.313571870326996,134.57311264808,35410.2862084588,50.7,670.437255859375,0.680779457637025,0,0,0.245289994421258,6,0,9,1,0,33036,60,11780,0.00181620050853614,0.356580699842596,211639256.674,211639.256674,0.156095804337884,33.2396697998047,273,124436.531480879,122943.966117537,273,0.00128993082044565,0.587965264273043,0.580912861109291,0.00128993082044565,0.687067626711845,0.000181620050853614,0,0.000272430076280421,3.02700084756024e-05,0
"13650","Bolívar","Depresión momposina","San Fernando",0.828733265399933,81.3671919607307,35410.2862084588,64.3,520.460021972656,0.546622354786308,0,0,0.147457528150021,0,0,11,1,8.2105,19552,0,146,0,0.00746726677577741,317324988.095,317324.988095,0.0616150657323796,122.312194824219,131,97406.1293232205,97333.3792316998,131,0.000412825982556349,0.306960160647857,0.306730900128673,0.000412825982556349,0.66633295194508,0,0,0.000562602291325696,5.11456628477905e-05,0.00258741048074725
"13654","Bolívar","Montes de maría","San Jacinto",0.133902058005333,203.148610121457,35410.2862084588,60.3,612.759765625,0.625014694672335,0,0,0.233832155479207,0,0,21,0,0,47102,148,2608,0.00314211710755382,0.0553691987601376,442915990.641,442915.990641,0.10634522346288,66.771598815918,484,244348.117207428,244348.117207428,484,0.00109275801783436,0.551680504589145,0.551680504589145,0.00109275801783436,0.660458176917894,0,0,0.000445840940936691,0,0
