"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1","VAM18_2t3","PBID18_2t3","IPM18_2t3","DisBog_4t5","North_6","South_7","West_8","East_9","EjeCafe_6t9","Caribe_6t9","CSur_6t9","Pacif_6t9","COrient_6t9","Llano_6t9","Desp_10","Conf_10","Hurto_11","Homic_11","Errad_11","PobTot_12","PobInd_14","PobEtn_14","PobInd_14p","PobEtn_14p","AREA","AREAkm","DenPob_12","DisMer_13","RulPar_15t16","Desp_10pc","Conf_10pc","Hurto_11pc","Homic_11pc","Errad_11pkm"
"13430","Bolívar","Mojana","Magangué",0.307300955057144,1421.75414214931,35410.2862084588,49.1,524.766174316406,1,0,0,0,0,1,0,0,0,0,446,0,613,16,2.9301,254942,260,4672,0.00101983980670113,0.0183257368342603,1129962837.33,1129962.83733,0.225619809411082,82.9097747802734,0.521511561026113,0.00174941751457194,0,0.00240446846733767,6.27593727200697e-05,0.000259309412947028
"13433","Bolívar","Dique bolivarense","Mahates",0.624368071556091,280.428183856433,35410.2862084588,54.3,648.328857421875,1,0,0,0,0,1,0,0,0,0,0,0,30,4,0,51544,302,38040,0.00585907186093435,0.738010243675307,432180341.271,432180.341271,0.119265026836746,43.5855751037598,0.666609254793891,0,0,0.000582027006053081,7.76036008070775e-05,0
"13440","Bolívar","Depresión momposina","Margarita",0.825728476047516,79.9464593731287,35410.2862084588,65.6,516.783996582031,1,0,0,0,0,1,0,0,0,0,7,0,2,0,0,19440,16,136,0.000823045267489712,0.00699588477366255,293683355.468,293683.355468,0.0661937411094385,135.431228637695,0.759824261654869,0.000360082304526749,0,0.000102880658436214,0,0
"13442","Bolívar","Montes de maría","María La Baja",0.556492865085602,434.951159579653,35410.2862084588,63.2,631.210754394531,1,0,0,0,0,1,0,0,0,0,3,0,161,10,0,90642,850,85634,0.00937755124555945,0.94474967454381,559917843.237,559917.843237,0.161884464113485,48.7252044677734,0.460865679264556,3.30972396902098e-05,0,0.00177621853004126,0.000110324132300699,0
"13458","Bolívar","Mojana","Montecristo",0.751296579837799,133.717502522577,35410.2862084588,70.1,394.312194824219,1,0,0,0,0,1,0,0,0,0,285,0,4,2,723.5601,26940,62,5438,0.00230141054194506,0.201855976243504,2092813558.19,2092813.55819,0.0128726230268211,129.68879699707,0.687875574407918,0.0105790645879733,0,0.000148478099480327,7.42390497401633e-05,0.0345735575521492
"13468","Bolívar","Depresión momposina","Mompós",0.480446428060532,359.431255370649,35410.2862084588,49.1,526.7021484375,1,0,0,0,0,1,0,0,0,0,0,0,89,4,0,86418,16,942,0.000185146612974149,0.010900506838853,652142579.007,652142.579007,0.132513966702782,100.441093444824,0.569317428760769,0,0,0.0010298780346687,4.62866532435372e-05,0
"13473","Bolívar","Magdalena medio bolivarense","Morales",0.672357261180878,192.597690413155,35410.2862084588,57.6,427.259582519531,1,0,0,0,0,1,0,0,0,0,62,0,48,3,53.774,37356,2,508,5.35389227968733e-05,0.0135988863904058,1347599853.7,1347599.8537,0.0277203948170776,140.999359130859,0.752924210863644,0.00165970660670307,0,0.00128493414712496,8.030838419531e-05,0.00399035365374647
"13490","Bolívar","Magdalena medio bolivarense","Norosí (1)",0.74880588054657,145.870231537877,35410.2862084588,66.2,427.259582519531,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0.85,15776,4,486,0.000253549695740365,0.0308062880324544,416386455.609,416386.455609,0.0378878798469232,140.999359130859,0.523121387283237,0,0,6.33874239350913e-05,0.000126774847870183,0.000204137283657991
"13549","Bolívar","Bolivarense","Pinillos",0.846477806568146,176.793761891234,35410.2862084588,67.5,497.65673828125,1,0,0,0,0,1,0,0,0,0,349,0,15,2,0,46698,0,926,0,0.0198295430211144,775568725.435,775568.725435,0.0602112984556051,124.772308349609,0.745446021966247,0.00747355347124074,0,0.00032121289991006,4.28283866546747e-05,0
"13580","Bolívar","Loba","Regidor",0.371857792139053,59.6432978236004,35410.2862084588,48.9,483.404296875,1,0,0,0,0,1,0,0,0,0,254,0,3,0,0,10670,12,184,0.00112464854732896,0.017244611059044,183452689.176,183452.689176,0.0581621345968031,165.276290893555,0.55256064690027,0.023805060918463,0,0.00028116213683224,0,0
"13600","Bolívar","Loba","Río Viejo (1)(3)",0.521513521671295,123.186986457095,35410.2862084588,57.3,454.812072753906,1,0,0,0,0,1,0,0,0,0,12,0,9,0,0.4697,16250,4,308,0.000246153846153846,0.0189538461538462,845236492.595,845236.492595,0.0192253885656429,169.978378295898,0.678515746803867,0.000738461538461538,0,0.000553846153846154,0,5.5570246210969e-05
"13620","Bolívar","Dique bolivarense","San Cristóbal",0.227588772773743,44.5504568204118,35410.2862084588,49.9,668.972351074219,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,14908,8,6486,0.000536624631070566,0.435068419640462,42268805.3972,42268.8053972,0.352695087072121,47.6336250305176,0.43828320802005,0,0,0.000134156157767642,0,0
"13647","Bolívar","Dique bolivarense","San Estanislao",0.313571870326996,134.57311264808,35410.2862084588,50.7,670.437255859375,1,0,0,0,0,1,0,0,0,0,6,0,9,1,0,33036,60,11780,0.00181620050853614,0.356580699842596,211639256.674,211639.256674,0.156095804337884,33.2396697998047,0.687067626711845,0.000181620050853614,0,0.000272430076280421,3.02700084756024e-05,0
"13650","Bolívar","Depresión momposina","San Fernando",0.828733265399933,81.3671919607307,35410.2862084588,64.3,520.460021972656,1,0,0,0,0,1,0,0,0,0,0,0,11,1,8.2105,19552,0,146,0,0.00746726677577741,317324988.095,317324.988095,0.0616150657323796,122.312194824219,0.66633295194508,0,0,0.000562602291325696,5.11456628477905e-05,0.00258741048074725
"13654","Bolívar","Montes de maría","San Jacinto",0.133902058005333,203.148610121457,35410.2862084588,60.3,612.759765625,1,0,0,0,0,1,0,0,0,0,0,0,21,0,0,47102,148,2608,0.00314211710755382,0.0553691987601376,442915990.641,442915.990641,0.10634522346288,66.771598815918,0.660458176917894,0,0,0.000445840940936691,0,0
"13655","Bolívar","Bolivarense","San Jacinto del Cauca",0.741721212863922,95.5189923217113,35410.2862084588,66.7,428.699615478516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.6154,16158,10,140,0.000618888476296571,0.008664438668152,569950700.706,569950.700706,0.0283498203967203,147.48600769043,0.724169404892296,0,0,0,0,0.00466977230961053
"13657","Bolívar","Montes de maría","San Juan Nepomuceno",0.257498502731323,302.800085912332,35410.2862084588,56.2,625.380004882812,1,0,0,0,0,1,0,0,0,0,0,0,81,4,0,70824,572,5736,0.00807635829662261,0.0809894950864114,631224741.093,631224.741093,0.112200925263741,66.6894454956055,0.693849273403177,0,0,0.00114368010843782,5.6478030046312e-05,0
"13667","Bolívar","Loba","San Martín de Loba",0.522742629051208,166.934099423276,35410.2862084588,60.6,488.083984375,1,0,0,0,0,1,0,0,0,0,0,0,9,1,0,29002,0,402,0,0.0138611130266878,450198126.749,450198.126749,0.0644205257126038,167.893295288086,0.619693043651585,0,0,0.000310323425970623,3.44803806634025e-05,0
"13670","Bolívar","Magdalena medio bolivarense","San Pablo",0.233946308493614,314.433352676207,35410.2862084588,54,333.361175537109,1,0,0,0,0,1,0,0,0,0,86,0,83,12,237.3621,49040,44,576,0.000897226753670473,0.0117455138662316,2021035991.3,2021035.9913,0.02426478311673,61.2854995727539,0.598878223661385,0.0017536704730832,0,0.00169249592169657,0.000244698205546493,0.0117445756048768
"13673","Bolívar","Dique bolivarense","Santa Catalina",0.610931813716888,129.168547484325,35410.2862084588,54.8,707.600708007812,1,0,0,0,0,1,0,0,0,0,0,0,79,2,0,28078,12,7072,0.000427380867583161,0.251869791295676,172774220.267,172774.220267,0.162512670910099,43.9163970947266,0.478467384420519,0,0,0.00281359071158914,7.12301445971935e-05,0
"13683","Bolívar","Dique bolivarense","Santa Rosa",0.0766588747501373,151.441612165068,35410.2862084588,54.3,683.963745117188,1,0,0,0,0,1,0,0,0,0,0,0,151,8,0,36750,40,1758,0.00108843537414966,0.0478367346938776,154672242.234,154672.242234,0.237599193424776,20.3780364990234,0.463509060955519,0,0,0.00410884353741497,0.000217687074829932,0
"13688","Bolívar","Magdalena medio bolivarense","Santa Rosa del Sur",0.41144397854805,321.142002200907,35410.2862084588,43.6,375.686584472656,1,0,0,0,0,1,0,0,0,0,546,0,46,12,177.0427,54568,56,546,0.00102624248643894,0.0100058642427797,2382782371.3,2382782.3713,0.0229009584162018,99.8227233886719,0.819466179794818,0.0100058642427797,0,0.000842984899574842,0.000219909104236915,0.00743008266858248
"13744","Bolívar","Magdalena medio bolivarense","Simití",0.665212571620941,285.920061531459,35410.2862084588,54.8,385.237030029297,1,0,0,0,0,1,0,0,0,0,7,0,30,6,25.5633,30528,20,510,0.000655136268343816,0.0167059748427673,1354659726.73,1354659.72673,0.0225355485201374,101.120964050293,0.707633857572009,0.000229297693920335,0,0.000982704402515723,0.000196540880503145,0.00188706429338584
"13760","Bolívar","Dique bolivarense","Soplaviento",0.0183098595589399,64.3171296445031,35410.2862084588,39.4,665.967224121094,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,18374,12,2590,0.000653096767171003,0.140960052247741,92604134.3713,92604.1343713,0.19841446739655,42.9085807800293,0.293683138053999,0,0,0.000326548383585501,0,0
"13780","Bolívar","Depresión momposina","Talaigua Nuevo",0.521055817604065,128.431248302696,35410.2862084588,50.7,547.695922851562,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,25690,4,262,0.000155702608018684,0.0101985208252238,249305151.303,249305.151303,0.103046406645553,86.870231628418,0.664450073886426,0,0,0.000506033476060724,0,0
"13810","Bolívar","Bolivarense","Tiquisio",0.658053755760193,159.0116837104,35410.2862084588,73,458.800415039062,1,0,0,0,0,1,0,0,0,0,3,0,17,4,81.2293,35836,52,208,0.0014510548052238,0.00580421922089519,762808778.014,762808.778014,0.0469790084132229,152.875289916992,0.793448411141624,8.37147003013729e-05,0,0.00047438330170778,0.000111619600401831,0.0106487107045993
"13836","Bolívar","Dique bolivarense","Turbaco",0.0748530924320221,955.867007301406,35410.2862084588,30.4,672.902526855469,1,0,0,0,0,1,0,0,0,0,0,0,456,17,0,196760,326,4960,0.00165684082130514,0.0252083756861151,201981142.449,201981.142449,0.974150346979455,16.8443489074707,0.432891122035859,0,0,0.00231754421630413,8.63996747306363e-05,0
"13838","Bolívar","Dique bolivarense","Turbaná",0.242333725094795,127.553884143453,35410.2862084588,42.8,660.658996582031,1,0,0,0,0,1,0,0,0,0,0,0,33,1,0,31088,42,1146,0.00135100360267627,0.0368630983015955,191155151.356,191155.151356,0.162632289945997,18.7618865966797,0.456890508902285,0,0,0.00106150283067422,3.21667524446732e-05,0
"13873","Bolívar","Dique bolivarense","Villanueva",0.126508817076683,201.018405751418,35410.2862084588,54.1,680.806640625,1,0,0,0,0,1,0,0,0,0,0,0,33,2,0,42270,8,12050,0.000189259522119707,0.285072155192808,137126414.002,137126.414002,0.30825570921284,26.4459991455078,0.70310773480663,0,0,0.00078069552874379,4.73148805299267e-05,0
"13894","Bolívar","Montes de maría","Zambrano",0.115572392940521,110.262144673966,35410.2862084588,62.4,598.788818359375,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,22734,102,1260,0.00448667194510425,0.0554235946159937,309153209.997,309153.209997,0.0735363543539484,79.8833389282227,0.277977932897996,0,0,0.000483856778393596,0,0
"15001","Boyacá","Centro","Tunja",0.050154160708189,3516.22025107079,26884.2072434447,11.4,154.065734863281,0,0,0,1,0,0,0,0,1,0,116,0,1430,7,0,333700,184,6614,0.000551393467186095,0.0198201977824393,119688918.149,119688.918149,2.78806095970037,0,0.385313561712723,0.000347617620617321,0,0.00428528618519628,2.09769253820797e-05,0
"15022","Boyacá","Oriente","Almeida",0.831937193870544,21.3173838321567,26884.2072434447,37.5,107.231025695801,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,3164,0,14,0,0.00442477876106195,57672119.1689,57672.1191689,0.0548618647206951,62.2772026062012,0.788025889967638,0,0,0.0015802781289507,0,0
"15047","Boyacá","Sugamuxi","Aquitania",0.624309003353119,347.047648737415,26884.2072434447,33.5,187.243698120117,0,0,0,1,0,0,0,0,1,0,0,0,20,2,0,27720,18,212,0.000649350649350649,0.00764790764790765,942146562.716,942146.562716,0.029422173892021,24.9755878448486,0.829402617597512,0,0,0.000721500721500722,7.21500721500722e-05,0
"15051","Boyacá","Ricaurte","Arcabuco",0.592179715633392,119.310977719863,26884.2072434447,24.8,170.713897705078,0,0,0,1,0,0,0,0,1,0,3,0,13,0,0,10894,4,28,0.000367174591518267,0.00257022214062787,137898588.025,137898.588025,0.0790000837283772,26.7589244842529,0.577047413793103,0.0002753809436387,0,0.00119331742243437,0,0
"15087","Boyacá","Tundama","Belén",0.399144500494003,105.431425517475,26884.2072434447,25.2,228.491897583008,0,0,0,1,0,0,0,0,1,0,1,0,7,0,0,14644,0,116,0,0.00792133296913412,163088220.029,163088.220029,0.0897918929852569,22.2611770629883,0.543260590500642,6.82873531821907e-05,0,0.000478011472275335,0,0
"15090","Boyacá","Lengupa","Berbeo",0.745614051818848,22.4617094776627,26884.2072434447,40.5,149.708694458008,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2884,2,14,0.000693481276005548,0.00485436893203883,58013016.3058,58013.0163058,0.0497129813902068,46.7603454589844,0.517967781908302,0,0,0.00104022191400832,0,0
"15092","Boyacá","Valderrama","Betéitiva",0.833418250083923,19.3678787545726,26884.2072434447,43.3,225.656356811523,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3790,2,24,0.000527704485488127,0.00633245382585752,101899548.477,101899.548477,0.0371934915968293,26.7366790771484,0.522448979591837,0.000263852242744063,0,0.000263852242744063,0,0
"15097","Boyacá","Norte","Boavita",0.544376373291016,67.6403378008329,26884.2072434447,48.1,275.50390625,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,9864,2,42,0.000202757502027575,0.00425790754257908,145305291.201,145305.291201,0.0678846580084629,59.1330718994141,0.786072530864197,0,0,0.000202757502027575,0,0
"15104","Boyacá","Marquez","Boyacá",0.850461781024933,139.632630042971,26884.2072434447,39.7,143.050109863281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8944,0,318,0,0.0355545617173524,48022867.9325,48022.8679325,0.186244603562026,12.2983741760254,0.62293956043956,0,0,0,0,0
"15106","Boyacá","Occidente","Briceño",0.778434932231903,40.3144577863002,26884.2072434447,48.5,143.378067016602,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,4086,0,8,0,0.00195790504160548,64599702.9493,64599.7029493,0.0632510648416886,11.2800712585449,0.835838607594937,0,0,0.000734214390602056,0,0
"15109","Boyacá","Occidente","Buenavista",0.828305721282959,63.241834033784,26884.2072434447,44.9,122.622398376465,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,8480,0,60,0,0.00707547169811321,110156756.515,110156.756515,0.0769812063125268,19.9904975891113,0.780081451314328,0,0,0.000117924528301887,0.000117924528301887,0
"15114","Boyacá","Tundama","Busbanzá",0.613595724105835,9.81916921532602,26884.2072434447,31.3,218.582717895508,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1792,4,18,0.00223214285714286,0.0100446428571429,25352714.633,25352.714633,0.0706827661629366,20.6951694488525,0.60462962962963,0,0,0,0,0
"15131","Boyacá","Occidente","Caldas",0.922048985958099,41.8645320846018,26884.2072434447,43.7,133.300674438477,0,0,0,1,0,0,0,0,1,0,0,0,11,1,0,6170,0,32,0,0.00518638573743922,78965574.1815,78965.5741815,0.0781353148375574,8.63133811950684,0.680789320951828,0,0,0.00178282009724473,0.000162074554294976,0
"15135","Boyacá","Lengupa","Campohermoso",0.754245460033417,37.7212797641534,26884.2072434447,52.3,130.577590942383,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,5410,2,46,0.000369685767097967,0.00850277264325323,298728379.294,298728.379294,0.018110097248831,62.7710914611816,0.79635499207607,0,0,0.000369685767097967,0,0
"15162","Boyacá","Tundama","Cerinza",0.554807424545288,35.1837669629376,26884.2072434447,29.4,219.635192871094,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,7272,6,54,0.000825082508250825,0.00742574257425743,63578581.9098,63578.5819098,0.114378140901552,13.2378244400024,0.526978417266187,0,0,0.000412541254125413,0.000137513751375138,0
"15172","Boyacá","Neira","Chinavita",0.61639142036438,37.5655496524122,26884.2072434447,41.1,127.043251037598,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,5644,0,50,0,0.00885896527285613,136373456.527,136373.456527,0.0413863529145246,37.8761138916016,0.781502172563625,0,0,0.00124025513819986,0,0
"15176","Boyacá","Occidente","Chiquinquirá",0.125557497143745,867.559320801449,26884.2072434447,17.3,139.172744750977,0,0,0,1,0,0,0,0,1,0,5,0,305,6,0,102828,68,1390,0.000661298479013498,0.0135177189092465,165013669.416,165013.669416,0.623148375306838,0,0.586424853342147,4.86248881627572e-05,0,0.00296611817792819,5.83498657953087e-05,0
"15180","Boyacá","Gutierrez","Chiscas",0.779919862747192,41.815238129869,26884.2072434447,60.1,318.646850585938,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7174,8,58,0.00111513799832729,0.00808475048787287,658814898.135,658814.898135,0.0108892498034098,76.9790267944336,0.867993273542601,0,0,0,0,0
"15183","Boyacá","Valderrama","Chita",0.754381597042084,74.2154152519639,26884.2072434447,69.1,267.453948974609,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,15470,134,220,0.00866192630898513,0.0142210730446025,677377002.456,677377.002456,0.0228380945085376,66.7456359863281,0.846488502175264,0,0,0.000258564964447317,0.000129282482223659,0
"15185","Boyacá","Ricaurte","Chitaraque",0.801372230052948,64.0008063726709,26884.2072434447,46.4,193.877304077148,0,0,0,1,0,0,0,0,1,0,3,0,3,2,0,10026,0,22,0,0.00219429483343307,158534721.681,158534.721681,0.0632416665175348,40.4589920043945,0.84707540521494,0.000299222022740874,0,0.000299222022740874,0.000199481348493916,0
"15187","Boyacá","Centro","Chivatá",0.831420361995697,31.3498894867386,26884.2072434447,42.3,166.030090332031,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,5566,0,114,0,0.0204814947897952,49532340.1522,49532.3401522,0.112371028360403,13.7480907440186,0.50373599003736,0,0,0.00161696011498383,0,0
"15189","Boyacá","Marquez","Ciénega",0.739590048789978,64.2886042461592,26884.2072434447,40.5,149.562652587891,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,8984,6,58,0.000667853962600178,0.00645592163846839,53992422.4079,53992.4224079,0.166393719698813,15.868522644043,0.786713286713287,0,0,0.000222617987533393,0,0
"15204","Boyacá","Centro","Cómbita",0.900848090648651,148.178695255163,26884.2072434447,36.1,170.981323242188,0,0,0,1,0,0,0,0,1,0,0,0,46,1,0,18682,0,66,0,0.00353281233272669,145275954.813,145275.954813,0.128596642328371,18.2989063262939,0.452229299363057,0,0,0.00246226314099133,5.3527459586768e-05,0
"15212","Boyacá","Occidente","Coper",0.761812627315521,43.6101986854783,26884.2072434447,38.8,118.345375061035,0,0,0,1,0,0,0,0,1,0,3,0,3,1,0,6038,6,42,0.000993706525339516,0.00695594567737661,149869726.724,149869.726724,0.0402883232790541,29.6222896575928,0.840803259604191,0.000496853262669758,0,0.000496853262669758,0.000165617754223253,0
"15215","Boyacá","Tundama","Corrales",0.375100076198578,61.6674192434492,26884.2072434447,26.6,215.258911132812,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,4958,0,36,0,0.0072609923356192,60851431.9087,60851.4319087,0.0814771295347472,16.0012493133545,0.47962154294032,0,0,0.00121016538926987,0,0
"15218","Boyacá","Norte","Covarachía",0.824661433696747,38.5555371578265,26884.2072434447,55.6,285.882843017578,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5188,0,38,0,0.00732459521973786,102431322.469,102431.322469,0.0506485699388496,42.0005950927734,0.901151631477927,0,0,0.000192752505782575,0,0
"15223","Boyacá","Gutierrez","Cubará",0.788545429706573,80.424323559384,26884.2072434447,69.7,355.384765625,0,0,0,1,0,0,0,0,1,0,10,0,5,4,0,19884,10568,10914,0.531482599074633,0.548883524441762,1177614610.2,1177614.6102,0.016884980729496,78.783561706543,0.404684975767367,0.000502916918125126,0,0.000251458459062563,0.00020116676725005,0
"15224","Boyacá","Centro","Cucaita",0.608859062194824,68.9415270791702,26884.2072434447,25.9,148.750442504883,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,6750,0,36,0,0.00533333333333333,42128066.4517,42128.0664517,0.160225725235667,9.30053806304932,0.419099455714993,0,0,0.000592592592592593,0,0
"15226","Boyacá","Sugamuxi","Cuítiva",0.860400438308716,22.046769996819,26884.2072434447,40.7,189.654144287109,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3256,4,36,0.00122850122850123,0.0110565110565111,44133269.9191,44133.2699191,0.0737765410532354,11.2609949111938,0.652616279069767,0,0,0.000307125307125307,0,0
"15232","Boyacá","Centro","Chíquiza",0.929120421409607,74.9417032729775,26884.2072434447,51.3,158.395477294922,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,8694,0,130,0,0.0149528410397976,116511812.703,116511.812703,0.0746190433253481,15.4563903808594,0.319388214125056,0,0,0.000230043708304578,0,0
"15236","Boyacá","Oriente","Chivor",0.725292444229126,25.6643023146349,26884.2072434447,45.8,104.618034362793,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3338,0,8,0,0.00239664469742361,108679640.801,108679.640801,0.0307141243327452,69.8043670654297,0.8900883218842,0,0,0.000299580587177951,0,0
"15238","Boyacá","Tundama","Duitama",0.12182691693306,2212.92896060204,26884.2072434447,10.5,207.717300415039,0,0,0,1,0,0,0,0,1,0,102,0,777,2,0,233474,98,3362,0.000419746952551462,0.0143998903518165,234024392.544,234024.392544,0.997648140272829,0,0.439037479442569,0.000436879481227032,0,0.00332799369522945,8.56626433778493e-06,0
"15244","Boyacá","Gutierrez","El Cocuy",0.476631075143814,51.0676342437671,26884.2072434447,49.4,293.410675048828,0,0,0,1,0,0,0,0,1,0,0,0,7,2,0,7904,4,54,0.000506072874493927,0.00683198380566802,238344619.432,238344.619432,0.0331620659985363,83.7924194335938,0.87270087124879,0,0,0.000885627530364372,0.000253036437246964,0
"15248","Boyacá","Gutierrez","El Espino",0.556354105472565,34.4722865982602,26884.2072434447,31.3,297.943115234375,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,5194,14,82,0.00269541778975741,0.0157874470542934,69400666.273,69400.666273,0.0748407800520022,69.8221282958984,0.893782383419689,0,0,0.000577589526376588,0,0
"15272","Boyacá","Sugamuxi","Firavitoba",0.625187635421753,80.7555706130854,26884.2072434447,21.7,191.215072631836,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,13046,6,106,0.000459911083857121,0.00812509581480914,109340595.085,109340.595085,0.11931524599677,11.8869676589966,0.492089650626236,0,0,0.000766518473095202,0,0
"15276","Boyacá","Tundama","Floresta",0.647274971008301,30.1401084777195,26884.2072434447,43.9,213.35009765625,0,0,0,1,0,0,0,0,1,0,7,0,3,0,0,6368,10,36,0.00157035175879397,0.00565326633165829,88128456.4309,88128.4564309,0.0722581588047334,15.124153137207,0.672279792746114,0.00109924623115578,0,0.000471105527638191,0,0
"15293","Boyacá","Ricaurte","Gachantivá",0.800286829471588,36.5759393915503,26884.2072434447,51.2,163.504592895508,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,5488,0,16,0,0.00291545189504373,88166427.3157,88166.4273157,0.0622459156743299,31.1515655517578,0.68070652173913,0,0,0.0005466472303207,0,0
"15296","Boyacá","Sugamuxi","Gameza",0.726391732692719,58.7551311798544,26884.2072434447,43.7,222.765365600586,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8790,0,72,0,0.00819112627986348,123681617.078,123681.617078,0.0710695753149522,21.9738483428955,0.740333919156415,0,0,0.000113765642775882,0,0
"15299","Boyacá","Neira","Garagoa",0.310840964317322,185.260652332118,26884.2072434447,20.3,123.891716003418,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27954,4,338,0.000143092222937683,0.0120912928382342,193512491.052,193512.491052,0.144455791189667,49.5181770324707,0.588058419243986,0,0,0,0,0
"15317","Boyacá","Gutierrez","Guacamayas",0.665415525436401,19.3823407056306,26884.2072434447,30.4,294.355224609375,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3528,0,22,0,0.00623582766439909,57652329.8745,57652.3298745,0.0611944045917988,68.8809127807617,0.878125,0,0,0.000283446712018141,0,0
"15322","Boyacá","Oriente","Guateque",0.28675577044487,136.07643544439,26884.2072434447,19.4,103.054534912109,0,0,0,1,0,0,0,0,1,0,0,0,23,1,0,16050,2,176,0.000124610591900312,0.0109657320872274,36139285.2362,36139.2852362,0.444115037004745,49.2378921508789,0.603185876623377,0,0,0.00143302180685358,6.23052959501558e-05,0
"15325","Boyacá","Oriente","Guayatá",0.671470582485199,58.1318471605391,26884.2072434447,36.1,95.6592025756836,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,6178,2,18,0.000323729362253156,0.00291356426027841,99966838.6356,99966.8386356,0.0618004938869789,55.516845703125,0.836866359447005,0,0,0.000809323405632891,0.000161864681126578,0
"15332","Boyacá","Gutierrez","Güicán",0.683804631233215,44.5118443796702,26884.2072434447,48.1,318.580444335938,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,7840,1618,1726,0.206377551020408,0.22015306122449,952217878.201,952217.878201,0.0082334097893771,95.5060729980469,0.683447098976109,0,0,0.000510204081632653,0.000127551020408163,0
"15362","Boyacá","Sugamuxi","Iza",0.404211610555649,28.0262949091407,26884.2072434447,24.8,191.203308105469,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3888,20,48,0.0051440329218107,0.0123456790123457,34247782.7302,34247.7827302,0.11352559757311,9.87370204925537,0.648595943837754,0,0,0.000771604938271605,0,0
"15367","Boyacá","Marquez","Jenesano",0.764444470405579,122.230518271859,26884.2072434447,38.8,140.735595703125,0,0,0,1,0,0,0,0,1,0,1,0,10,0,0,12616,0,62,0,0.0049143944197844,59008290.5283,59008.2905283,0.213800465782845,16.5048484802246,0.63618864292589,7.92644261255549e-05,0,0.000792644261255549,0,0
"15368","Boyacá","Valderrama","Jericó",0.694324254989624,50.7633829210238,26884.2072434447,64.7,263.288421630859,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,7080,0,96,0,0.0135593220338983,131736891.164,131736.891164,0.0537434877766021,60.2956047058105,0.862204724409449,0,0,0.000423728813559322,0,0
"15377","Boyacá","La libertad","Labranzagrande",0.680090725421906,34.1061492175317,26884.2072434447,57.4,215.814117431641,0,0,0,1,0,0,0,0,1,0,9,0,3,1,0,6150,2,56,0.00032520325203252,0.00910569105691057,581276770.089,581276.770089,0.0105801578808291,37.3423347473145,0.814441887226697,0.00146341463414634,0,0.00048780487804878,0.00016260162601626,0
"15380","Boyacá","Oriente","La Capilla",0.623651921749115,46.7969524893642,26884.2072434447,31.6,111.793655395508,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4568,0,28,0,0.00612959719789842,56931169.2965,56931.1692965,0.0802372418562081,44.962760925293,0.707641196013289,0,0,0.000218914185639229,0,0
"15401","Boyacá","Occidente","La Victoria",0.642218232154846,17.5769249375175,26884.2072434447,38.4,124.271797180176,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1912,0,20,0,0.0104602510460251,28005217.7524,28005.2177524,0.0682729917297695,47.5133056640625,0.851445086705202,0,0,0.000523012552301255,0,0
"15403","Boyacá","Norte","La Uvita",0.574191391468048,46.527911150317,26884.2072434447,41.9,270.850250244141,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5548,0,64,0,0.0115356885364095,161563186.221,161563.186221,0.0343395059838135,65.8513488769531,0.881939564300773,0,0,0.000720980533525595,0,0
