"MPIO_CDPMP","depto","MR1","MR2","MR4","MR3","MR1mean","MR2mean","MR3mean","MR4mean"
"05150","Antioquia",-0.186714133489778,-0.76530067811094,-0.993794101342287,-0.274104907068067,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05154","Antioquia",0.758165064675024,1.41700219348498,-0.317901881403301,1.18262010651615,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05172","Antioquia",1.2971554704328,1.34254222695054,0.128785584278767,1.21339021196043,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05190","Antioquia",-0.577215382937712,0.191910554345445,-0.875681663876404,0.361638449516594,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05197","Antioquia",-1.17488316532734,0.583717192176186,0.161447260575929,0.565270678679381,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05206","Antioquia",-1.21098799787268,-0.844918661146241,-0.515006129381999,-0.259342729146316,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05209","Antioquia",-1.12087576132526,0.552931304452666,0.314358169987918,0.279146890379333,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05212","Antioquia",-0.176423880979383,1.78455713733586,-1.24421769895543,0.0372083791877674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05234","Antioquia",1.29822100975125,0.209968161266838,0.807565615916012,1.16311223760731,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05237","Antioquia",-1.07614184498353,0.885040115688841,-0.918499512786072,0.191976353885912,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05240","Antioquia",-0.989949313779646,-0.062015245769563,-0.224873709093177,0.216948409330626,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05250","Antioquia",0.659517630765301,0.733912226943654,0.469379090855405,2.34552028481157,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05264","Antioquia",-0.469903607272266,-0.0976630635559373,-1.11676473209919,-0.327309588352438,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05266","Antioquia",0.180101103392583,2.03165209404599,-1.16075660873771,-0.904395215955251,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05282","Antioquia",-0.450811287393009,0.693310906175215,-0.855468511015072,0.0900412049235602,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05284","Antioquia",1.26532859504627,0.200756803667023,0.646851390164268,0.618395244962473,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05306","Antioquia",-1.22591856200246,-0.453463845047885,-0.350687065379052,0.0456930566608937,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05308","Antioquia",0.0708132374149722,1.74390482212887,-0.986132677459192,-0.128989613234118,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05310","Antioquia",-1.00433505891063,-0.205175234405502,-0.767300405153034,0.636821428249731,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05313","Antioquia",0.423304849418349,-0.0864211839640147,-0.487061878070237,-0.487795903023668,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05315","Antioquia",-0.64691549967701,-0.832991696290944,0.0765811577843571,-0.440963589617544,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05318","Antioquia",-0.144261391894158,1.51451856034467,-1.10116769523954,-0.365880141816566,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05321","Antioquia",-0.62098608384606,-0.210286528403609,-1.61293770870468,-0.675704133211432,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05347","Antioquia",-0.509241699018343,-0.751164586270679,-0.535409699836951,-0.139486608769921,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05353","Antioquia",-0.37035603755957,-0.750777535770782,-0.653200800849885,0.218241482035072,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05360","Antioquia",0.577820461335047,2.05612447682997,-1.09737804177943,-0.228493664191419,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05361","Antioquia",0.526827073911583,-0.0815026496428984,0.467301800099878,2.71316566013427,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05364","Antioquia",1.03236983614224,0.344595436915372,-0.879117112961466,0.415975039677674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05368","Antioquia",-0.942528874119478,0.328538216583414,-0.955889319730475,-0.652714414310929,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05376","Antioquia",-0.426148782695641,1.79416995985633,-1.07904898269224,-0.839058841231161,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05380","Antioquia",-0.531231888029501,1.80996259092608,-1.16261379413114,0.376082094899229,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05390","Antioquia",-0.382575237593119,-0.0847830432025945,-1.15667743445309,0.114313845174017,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05400","Antioquia",-1.01109022909769,1.11838958278372,-0.774601424131374,-0.249163230544607,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05411","Antioquia",-1.10672521549415,-0.348432165905478,0.125592264634649,-0.208628044596258,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05425","Antioquia",-0.451375415317212,-0.536478067394979,-0.434269174088076,1.1283523139069,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05440","Antioquia",-0.18980173157396,1.68916578032165,-1.18720114389131,-0.153860412402605,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05467","Antioquia",-0.503063802926167,-0.632187141354356,-0.661153813898312,0.162483544719305,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05475","Antioquia",1.87167864530236,-1.14304621301287,1.4866265897585,0.260832895034674,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05480","Antioquia",1.41366815221705,-0.23440817230255,0.583595521801161,2.13493604927463,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05483","Antioquia",-1.01939900821193,-0.442544034541982,0.0213051232546213,0.752365783319073,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05490","Antioquia",1.23730499966177,0.854119923947252,1.2509243171491,0.573562432035142,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05495","Antioquia",0.44135450762042,0.395887343043778,1.23845440588659,2.22501659597704,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05501","Antioquia",-1.09836462827507,-1.09389808592481,-0.434026957020784,0.446586844593861,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05541","Antioquia",-0.466473547499332,0.824827632989523,-1.29153173442849,-0.178226739114527,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05543","Antioquia",-1.24121227035129,-0.583207402999039,0.721162974137887,0.706362141807727,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05576","Antioquia",0.376437823277102,-0.673695080238075,-0.106480048139679,-0.057720628332574,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05579","Antioquia",0.111777016291592,1.27063995850339,-0.608070051120898,0.696646060884512,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05585","Antioquia",0.0874693354962121,0.107339631574164,-0.618337348373043,1.00768683909608,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05591","Antioquia",-0.875620369612723,0.730061423215872,-0.8933723895653,0.341333073554934,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05604","Antioquia",0.0601895423462013,0.360800028945827,-0.299626339258866,1.95815066220696,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05607","Antioquia",-0.866153112931082,1.22058154271489,-1.08936635152365,-0.961054708232622,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05615","Antioquia",-0.153155442440256,1.91148794776683,-1.27702357999325,-0.139627774542667,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05628","Antioquia",-0.67730618219271,-0.625015751857891,0.59077610916425,1.50887729048969,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05631","Antioquia",-0.17059083623457,1.81612268505874,-1.29818897592016,-0.65331464550687,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05642","Antioquia",-0.723213224161749,0.271671768231629,0.0127568175140879,0.621318059181226,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05647","Antioquia",-1.09109453868471,-0.596589813983471,0.173863455601094,0.428796261475399,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05649","Antioquia",-0.497446260652978,0.232716453739623,-0.911084042533507,0.523729808389398,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05652","Antioquia",-1.09816179594814,-1.06825037876019,0.0643431297707832,0.53526453876491,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05656","Antioquia",-0.531567296396164,0.508866672570671,-0.951403325317584,-0.148455554700124,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05658","Antioquia",-1.28715713668699,-1.05214724360024,-0.234081047282483,-0.280354825836378,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05659","Antioquia",0.946347134184715,0.542245926369522,1.5824772256889,-0.332226113695373,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05660","Antioquia",-0.985312383891633,0.245100754784424,-0.629914459264519,1.05653039811328,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05664","Antioquia",-0.809961898164206,0.891049074954463,-1.26742254547,0.463565584520033,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05665","Antioquia",0.378890653150899,0.443719416062375,0.781383682608683,0.437388518972356,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05667","Antioquia",-1.11149683339348,0.407242727532488,-0.169446797219162,-0.0777891784730907,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05670","Antioquia",-1.09594953532405,0.710791618593076,-0.0964505130591733,0.716983069380941,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05674","Antioquia",-1.09238824433482,0.988753665633264,-0.340791354959088,-0.568350641371397,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05679","Antioquia",-0.770562107884525,1.06225109668019,-0.857347317674413,0.150230163242086,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05686","Antioquia",-0.577696828255457,1.16702133649969,-0.741364448344959,0.565981958871381,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05690","Antioquia",-0.869588605992564,-0.170618142084229,-0.420822017126793,0.382571872879719,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05697","Antioquia",-0.951877243325548,1.48947653543192,-0.849600608774191,-0.278635184328404,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05736","Antioquia",0.526009490489073,0.720524135000689,-0.201645342991604,1.76851042191944,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05756","Antioquia",-0.726782006132793,1.00929207648619,-0.447209059610416,0.493135148422861,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05761","Antioquia",-0.321639447078882,1.00682661160757,-0.321302962179557,0.353886684009083,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05789","Antioquia",0.246138344351681,0.152022497261722,-0.655299629532091,0.38101975633073,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05790","Antioquia",0.112849343299095,0.290699902447395,0.459612361008055,2.6844236340076,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05792","Antioquia",-1.26724893352877,-0.665868148728199,-0.336535209304368,0.219712433398031,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05809","Antioquia",-0.940922088161292,-0.0139314747124748,-0.733985076202791,-0.20809626662444,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05819","Antioquia",-0.360746478224627,-1.09673188642012,-0.0318534659563924,0.433295195753713,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05837","Antioquia",1.16803289279102,1.22396464788162,0.595039535766769,1.28386149032846,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05842","Antioquia",0.334221391570288,-0.954411046625836,0.352855452515042,0.506420814202319,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05847","Antioquia",0.956601781482188,0.608585272760861,0.044638577607023,1.26041312555129,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05854","Antioquia",-1.02332219100302,-0.245193709016245,0.641927776709259,2.52788008874058,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05856","Antioquia",0.850849216113301,-0.646875269456471,-1.28349680554935,0.00783208453873956,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05858","Antioquia",0.0326705604516239,-0.126867262733464,-0.280677268287051,1.32492672886195,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05861","Antioquia",-0.508678565845575,0.273674214029384,-1.15240584510644,-0.00318099303181017,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05873","Antioquia",1.57090160445463,-0.54858926640351,1.5564992915054,0.163498800443435,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05885","Antioquia",-0.288671066141262,-0.762932074292321,-0.224181991366954,1.69740803669488,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05887","Antioquia",-0.614256268243213,1.27603530746798,-0.509785780952792,1.27687505306806,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05890","Antioquia",-0.763844394886467,0.491101062294686,0.0549807140831823,1.26913279292936,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05893","Antioquia",-0.0257964269607696,0.259725069951573,-0.0753911723987976,1.50702122034558,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"05895","Antioquia",1.31136808015015,0.416555172263803,0.747757175570387,2.27877774725532,-0.283111848266713,0.300721844515804,0.45307935853374,-0.274244347126318
"08001","Atlántico",1.05800508207799,2.20955707662176,-0.524423815956128,-0.565862165808129,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08078","Atlántico",1.26214873488536,1.30765092162009,0.0219798768253714,-0.930389321057228,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08137","Atlántico",-0.519060462143874,0.68610246772561,1.36204481124737,-0.785121591508165,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08141","Atlántico",0.592830548651055,0.668929581600968,1.71450268723604,-1.00217452551632,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08296","Atlántico",1.28181326494671,1.50793947968006,-0.52896607151628,-0.748949701319542,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08372","Atlántico",0.59887501564568,0.82853152049153,0.647150453183788,-0.901169181070604,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08421","Atlántico",0.712147463775981,1.18498717919314,1.73064144441288,-0.567501491602415,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08433","Atlántico",1.28788039163585,1.63295366749794,-0.37992239269663,-0.67384863410354,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08436","Atlántico",0.296623843218074,0.869215238611853,1.44878093028067,-1.0037088447482,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08520","Atlántico",-0.584957172526029,1.0406433653676,0.283738363510681,-1.16150493737843,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08549","Atlántico",1.58679929323858,-0.758014241859266,1.1316006855558,-0.945294002796483,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08558","Atlántico",-0.0974404361798987,0.63729775507079,0.0932880138144894,-1.18791104623065,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08560","Atlántico",-1.0133003743851,0.866526980143994,0.99661418729248,-0.989239859066114,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08573","Atlántico",0.778252935074965,1.60694440238781,-0.794829525587447,-0.70696780288692,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08606","Atlántico",0.686062951797115,1.0748240885534,1.83614285636103,-0.378736135851658,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08634","Atlántico",-0.454099799174646,1.22737642216698,0.0703334444654917,-1.13785681249136,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08638","Atlántico",-0.000606234488595302,1.56575211624106,0.0910423853517033,-0.566158477980451,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08675","Atlántico",-0.118897157385272,0.684689863096466,1.67127972503357,-1.22023857054118,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08685","Atlántico",-0.464867687073099,1.26175258883597,-0.2626349357649,-1.20372345116816,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08758","Atlántico",0.791950710546129,2.20534526899359,-0.359397689276897,-0.387960003954648,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08770","Atlántico",0.654961690752072,0.602593297007709,1.44984781665246,-1.34059753232767,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08832","Atlántico",1.83067729694299,0.399252102596722,0.284087317833852,-1.1430524224223,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"08849","Atlántico",1.7788791319055,0.240252997393521,0.279684571679903,-1.17711339575375,0.51933387094511,1.02396104952345,-0.901090430764518,0.533155875649534
"11001","Bogotá, D.C.",1.44847352346317,2.01780409172623,-1.47782061043793,-0.379697216533548,1.44847352346317,2.01780409172623,-0.379697216533548,-1.47782061043793
"13001","Bolívar",0.973086152367548,2.08398808881761,-0.55492648567153,-0.418709012870224,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13006","Bolívar",0.609364206369642,-0.0530293562334416,0.989921929082549,0.968358191057092,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13030","Bolívar",0.264485534759675,-0.0315665341561245,2.23126087045462,-0.288146618808337,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13042","Bolívar",0.300870576165241,-0.361565248440662,1.87514725655117,0.25670844171162,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13052","Bolívar",0.984587828955136,1.46329336973332,0.801344199810374,-0.247211569877137,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13062","Bolívar",0.198650100252324,-0.115540923991214,2.04474581936751,-0.719719358075884,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13074","Bolívar",-0.139343398141085,0.709608595002178,2.32030665051371,0.0253758122499408,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13140","Bolívar",-0.745946225120429,0.560764199538332,0.844844951750668,-0.123459652697909,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13160","Bolívar",-0.276898176202035,-0.719316786169277,0.39318906873381,1.48986866523555,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13188","Bolívar",-0.209969508416968,0.105513581442325,1.13957527274304,-0.503571919362113,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13212","Bolívar",-0.368712590622074,-0.124316506499412,1.35167970347313,-0.54113616847231,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13222","Bolívar",-0.214772260860326,0.123649323679591,0.782331608551931,-0.228832221108139,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13244","Bolívar",0.739527619732382,0.999986246822754,0.700369319280215,-0.0158137692699261,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13248","Bolívar",-0.415847577249806,-0.109641348734649,1.95117194017473,-0.707221155611312,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13268","Bolívar",-0.279810461426219,-0.800687681798488,1.48679192865412,-0.599300470642247,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13300","Bolívar",-0.850078186330336,-0.310020099933619,1.4408814395358,-0.0971934616920347,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13430","Bolívar",0.178025143087439,1.33539704820838,0.464219874148935,0.35700278712392,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13433","Bolívar",0.980058369537767,0.921369490106992,1.52315786170808,-0.445720251831561,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13440","Bolívar",-0.637711912718949,-0.588203427093544,1.26660571863161,-0.449391263216612,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13442","Bolívar",0.974306455241667,1.17464564232656,1.34045913435997,-0.135318906238482,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13458","Bolívar",0.513133368642846,-0.12003493468816,1.77473023000322,1.82784426904755,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13468","Bolívar",-0.70477559509959,1.08126395672445,0.777437414559976,-0.620751439417731,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13473","Bolívar",-1.04742988292814,0.350407654343069,1.04153377147285,1.30565418049846,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13490","Bolívar",-0.710652545015752,-0.740717865148519,1.2617487381046,0.107506415600096,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13549","Bolívar",-1.14728429406046,0.640636453905309,1.86842900389415,0.390978811112127,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13580","Bolívar",-0.535663302425079,-1.00624447449781,0.749413066958771,-0.0229911370512789,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13600","Bolívar",-0.814926164263808,-0.629904137378406,1.00427474993195,0.0795269678205333,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
"13620","Bolívar",0.219739456171487,0.098615385394564,1.89847400967372,-1.39586106454772,-0.131189885715913,0.26580125644486,-0.0668568812662025,1.13445334743376
