id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5030,AMAGA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,95,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5030,AMAGA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,3922,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5030,AMAGA,Departamental,,997,TARJETAS NO MARCADAS,,,1362,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5030,AMAGA,Departamental,,998,VOTOS NULOS,,,112,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5030,AMAGA,Departamental,,999,VOTOS EN BLANCO,,,478,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,984,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,51,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,33,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,18,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,2068,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,,997,TARJETAS NO MARCADAS,,,595,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,,998,VOTOS NULOS,,,50,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5031,AMALFI,Departamental,,999,VOTOS EN BLANCO,,,166,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,5553,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,224,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,347,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,135,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,4612,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,,997,TARJETAS NO MARCADAS,,,3032,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,,998,VOTOS NULOS,,,173,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5034,ANDES,Departamental,,999,VOTOS EN BLANCO,,,578,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,571,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,34,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,42,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,9,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,998,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,997,TARJETAS NO MARCADAS,,,465,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,998,VOTOS NULOS,,,40,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,999,VOTOS EN BLANCO,,,52,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,1707,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,20,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,39,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,14,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,170,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,997,TARJETAS NO MARCADAS,,,500,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,998,VOTOS NULOS,,,85,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,999,VOTOS EN BLANCO,,,27,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,320,0
