id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,19920005,4,VILLEGAS,MORENO,ALVARO,40,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,997,TARJETAS NO MARCADAS,,,115,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,998,VOTOS NULOS,,,31,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5086,BELMIRA,Departamental,,999,VOTOS EN BLANCO,,,34,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,18480001,1,DELGADO,SANUDO,ROBERTO,3992,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,18480001,3,MEDINA,,BALTAZAR,1553,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,18490002,5,BUILES,ORTEGA,JESUS ALBERTO,40973,1
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,19780002,2,BETANCUR,AGUILAR,JORGE HERNAN,1033,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,19920005,4,VILLEGAS,MORENO,ALVARO,8896,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,997,TARJETAS NO MARCADAS,,,5194,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,998,VOTOS NULOS,,,2241,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5088,BELLO,Departamental,,999,VOTOS EN BLANCO,,,5999,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,18480001,1,DELGADO,SANUDO,ROBERTO,42,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,18480001,3,MEDINA,,BALTAZAR,35,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,18490002,5,BUILES,ORTEGA,JESUS ALBERTO,155,1
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,19780002,2,BETANCUR,AGUILAR,JORGE HERNAN,23,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,19920005,4,VILLEGAS,MORENO,ALVARO,241,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,997,TARJETAS NO MARCADAS,,,248,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,998,VOTOS NULOS,,,69,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5091,BETANIA,Departamental,,999,VOTOS EN BLANCO,,,113,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,18480001,1,DELGADO,SANUDO,ROBERTO,57,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,18480001,3,MEDINA,,BALTAZAR,50,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,18490002,5,BUILES,ORTEGA,JESUS ALBERTO,253,1
