id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto86,coddpto,departamento86,departamento,codmpio86,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
519860008,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860008,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860008,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860008,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,998,,VOTOS NULOS,,,8,0
519860008,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,999,,VOTOS EN BLANCO,,,0,0
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,544,1
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,1453,1
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,998,,VOTOS NULOS,,,3,0
519860009,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,999,,VOTOS EN BLANCO,,,5,0
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1128,1
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,1061,1
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,998,,VOTOS NULOS,,,0,0
519860010,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,999,,VOTOS EN BLANCO,,,3,0
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,2424,1
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,1068,1
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,28,1
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,,998,,VOTOS NULOS,,,17,0
519860011,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,,999,,VOTOS EN BLANCO,,,64,0
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1564,1
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,114,1
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,998,,VOTOS NULOS,,,6,0
519860012,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,999,,VOTOS EN BLANCO,,,6,0
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1987,1
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,423,1
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,467,1
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19850001,1,,,,UNION PATRIOTICA UP,2888,1
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,181,1
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,998,,VOTOS NULOS,,,11,0
519860013,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,999,,VOTOS EN BLANCO,,,11,0
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,3316,1
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,564,1
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,147,1
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19850001,1,,,,UNION PATRIOTICA UP,15,1
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,998,,VOTOS NULOS,,,5,0
519860014,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,999,,VOTOS EN BLANCO,,,5,0
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,381,1
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,2214,1
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,27,1
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,998,,VOTOS NULOS,,,6,0
519860015,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,999,,VOTOS EN BLANCO,,,1,0
