MPIO_CDPMP,municipio,depto,pct_elec_dom,pct_civlib_dom,pct_convergent,n_years,stability_type
70820,Santiago de Tolú,Sucre,0,0,1,17,Structurally convergent
70823,San José De Toluviejo,Sucre,0,0,1,4,Structurally convergent
70823,San José de Toluviejo,Sucre,0,0,1,1,Structurally convergent
70823,Tolú Viejo,Sucre,0,0,1,16,Structurally convergent
73001,Ibagué,Tolima,0,0,1,21,Structurally convergent
73024,Alpujarra,Tolima,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
73026,Alvarado,Tolima,0,0,1,21,Structurally convergent
73030,Ambalema,Tolima,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
73043,Anzoátegui,Tolima,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
73055,Armero,Tolima,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
73067,Ataco,Tolima,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
73124,Cajamarca,Tolima,0,0,1,21,Structurally convergent
73148,Carmen De Apicalá,Tolima,0,0,1,4,Structurally convergent
73148,Carmen de Apicalá,Tolima,0,0,1,17,Structurally convergent
73152,Casabianca,Tolima,0,0,1,21,Structurally convergent
73168,Chaparral,Tolima,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
73200,Coello,Tolima,0,0,1,21,Structurally convergent
73217,Coyaima,Tolima,0,0,1,21,Structurally convergent
73226,Cunday,Tolima,0,0,1,21,Structurally convergent
73236,Dolores,Tolima,0.47619047619047616,0,0.5238095238095238,21,Episodic / mixed
73268,Espinal,Tolima,0,0,1,21,Structurally convergent
73270,Falan,Tolima,0,0,1,21,Structurally convergent
73275,Flandes,Tolima,0,0,1,21,Structurally convergent
73283,Fresno,Tolima,0,0,1,21,Structurally convergent
73319,Guamo,Tolima,0,0,1,21,Structurally convergent
73347,Herveo,Tolima,0.23809523809523808,0,0.7619047619047619,21,Episodic / mixed
73349,Honda,Tolima,0,0,1,21,Structurally convergent
73352,Icononzo,Tolima,0,0,1,21,Structurally convergent
73408,Lérida,Tolima,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
73411,Líbano,Tolima,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
73443,Mariquita,Tolima,0,0,1,16,Structurally convergent
73443,San Sebastián De Mariquita,Tolima,0,0,1,4,Structurally convergent
73443,San Sebastián de Mariquita,Tolima,0,0,1,1,Structurally convergent
73449,Melgar,Tolima,0,0,1,21,Structurally convergent
73461,Murillo,Tolima,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
73483,Natagaima,Tolima,0,0,1,21,Structurally convergent
73504,Ortega,Tolima,0,0,1,21,Structurally convergent
73520,Palocabildo,Tolima,0,0,1,21,Structurally convergent
73547,Piedras,Tolima,0,0,1,21,Structurally convergent
73555,Planadas,Tolima,0,0,1,21,Structurally convergent
73563,Prado,Tolima,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
73585,Purificación,Tolima,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
73616,Rioblanco,Tolima,0,0,1,21,Structurally convergent
73622,Roncesvalles,Tolima,0,0,1,21,Structurally convergent
73624,Rovira,Tolima,0,0,1,21,Structurally convergent
73671,Saldaña,Tolima,0,0,1,21,Structurally convergent
73675,San Antonio,Tolima,0,0.09523809523809523,0.9047619047619048,21,Structurally convergent
73678,San Luis,Tolima,0,0,1,21,Structurally convergent
73686,Santa Isabel,Tolima,0.09523809523809523,0.09523809523809523,0.8095238095238095,21,Structurally convergent
73770,Suárez,Tolima,0,0,1,21,Structurally convergent
73854,Valle De San Juan,Tolima,0,0,1,4,Structurally convergent
73854,Valle de San Juan,Tolima,0.058823529411764705,0.11764705882352941,0.8235294117647058,17,Structurally convergent
73861,Venadillo,Tolima,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
73870,Villahermosa,Tolima,0,0.047619047619047616,0.9523809523809523,21,Structurally convergent
73873,Villarrica,Tolima,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
76001,Cali,Valle Cauca,0,0,1,4,Structurally convergent
76001,Cali,Valle del Cauca,0,0,1,17,Structurally convergent
76020,Alcalá,Valle Cauca,0,0,1,4,Structurally convergent
76020,Alcalá,Valle del Cauca,0,0,1,17,Structurally convergent
76036,Andalucía,Valle Cauca,0,0,1,4,Structurally convergent
76036,Andalucía,Valle del Cauca,0,0,1,17,Structurally convergent
76041,Ansermanuevo,Valle Cauca,0,0,1,4,Structurally convergent
76041,Ansermanuevo,Valle del Cauca,0,0.11764705882352941,0.8823529411764706,17,Structurally convergent
76054,Argelia,Valle Cauca,0,0,1,4,Structurally convergent
76054,Argelia,Valle del Cauca,0,0.11764705882352941,0.8823529411764706,17,Structurally convergent
76100,Bolívar,Valle Cauca,0,0,1,4,Structurally convergent
76100,Bolívar,Valle del Cauca,0,0.11764705882352941,0.8823529411764706,17,Structurally convergent
76109,Buenaventura,Valle Cauca,0,0,1,4,Structurally convergent
76109,Buenaventura,Valle del Cauca,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
76111,Guadalajara De Buga,Valle Cauca,0,0,1,4,Structurally convergent
76111,Guadalajara de Buga,Valle del Cauca,0,0,1,17,Structurally convergent
76113,Bugalagrande,Valle Cauca,0,0,1,4,Structurally convergent
76113,Bugalagrande,Valle del Cauca,0,0,1,17,Structurally convergent
76122,Caicedonia,Valle Cauca,0,0,1,4,Structurally convergent
76122,Caicedonia,Valle del Cauca,0,0,1,17,Structurally convergent
76126,Calima,Valle Cauca,0,0,1,4,Structurally convergent
76126,Calima,Valle del Cauca,0,0,1,17,Structurally convergent
76130,Candelaria,Valle Cauca,0,0,1,4,Structurally convergent
76130,Candelaria,Valle del Cauca,0,0,1,17,Structurally convergent
76147,Cartago,Valle Cauca,0,0,1,4,Structurally convergent
76147,Cartago,Valle del Cauca,0,0,1,17,Structurally convergent
76233,Dagua,Valle Cauca,0,0,1,4,Structurally convergent
76233,Dagua,Valle del Cauca,0,0,1,17,Structurally convergent
76243,El Águila,Valle Cauca,0,0,1,4,Structurally convergent
76243,El Águila,Valle del Cauca,0,0.058823529411764705,0.9411764705882353,17,Structurally convergent
76246,El Cairo,Valle Cauca,0,0,1,4,Structurally convergent
76246,El Cairo,Valle del Cauca,0,0.11764705882352941,0.8823529411764706,17,Structurally convergent
76248,El Cerrito,Valle Cauca,0,0,1,4,Structurally convergent
76248,El Cerrito,Valle del Cauca,0,0,1,17,Structurally convergent
76250,El Dovio,Valle Cauca,0,0,1,4,Structurally convergent
76250,El Dovio,Valle del Cauca,0,0,1,17,Structurally convergent
76275,Florida,Valle Cauca,0,0,1,4,Structurally convergent
76275,Florida,Valle del Cauca,0,0,1,17,Structurally convergent
76306,Ginebra,Valle Cauca,0,0,1,4,Structurally convergent
76306,Ginebra,Valle del Cauca,0,0,1,17,Structurally convergent
76318,Guacarí,Valle Cauca,0,0,1,4,Structurally convergent
76318,Guacarí,Valle del Cauca,0,0,1,17,Structurally convergent
76364,Jamundí,Valle Cauca,0,0,1,4,Structurally convergent
76364,Jamundí,Valle del Cauca,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
76377,La Cumbre,Valle Cauca,0,0,1,4,Structurally convergent
76377,La Cumbre,Valle del Cauca,0,0,1,17,Structurally convergent
76400,La Unión,Valle Cauca,0,0,1,4,Structurally convergent
76400,La Unión,Valle del Cauca,0,0,1,17,Structurally convergent
76403,La Victoria,Valle Cauca,0,0,1,4,Structurally convergent
76403,La Victoria,Valle del Cauca,0,0.058823529411764705,0.9411764705882353,17,Structurally convergent
76497,Obando,Valle Cauca,0,0,1,4,Structurally convergent
76497,Obando,Valle del Cauca,0,0,1,17,Structurally convergent
76520,Palmira,Valle Cauca,0,0,1,4,Structurally convergent
76520,Palmira,Valle del Cauca,0,0,1,17,Structurally convergent
76563,Pradera,Valle Cauca,0,0,1,4,Structurally convergent
76563,Pradera,Valle del Cauca,0,0,1,17,Structurally convergent
76606,Restrepo,Valle Cauca,0,0,1,4,Structurally convergent
76606,Restrepo,Valle del Cauca,0,0,1,17,Structurally convergent
76616,Riofrío,Valle Cauca,0,0,1,4,Structurally convergent
76616,Riofrío,Valle del Cauca,0,0.058823529411764705,0.9411764705882353,17,Structurally convergent
76622,Roldanillo,Valle Cauca,0,0,1,4,Structurally convergent
76622,Roldanillo,Valle del Cauca,0,0,1,17,Structurally convergent
76670,San Pedro,Valle Cauca,0,0,1,4,Structurally convergent
76670,San Pedro,Valle del Cauca,0,0,1,17,Structurally convergent
76736,Sevilla,Valle Cauca,0,0,1,4,Structurally convergent
76736,Sevilla,Valle del Cauca,0,0,1,17,Structurally convergent
76823,Toro,Valle Cauca,0,0,1,4,Structurally convergent
76823,Toro,Valle del Cauca,0,0,1,17,Structurally convergent
76828,Trujillo,Valle Cauca,0,0,1,4,Structurally convergent
76828,Trujillo,Valle del Cauca,0,0.058823529411764705,0.9411764705882353,17,Structurally convergent
76834,Tuluá,Valle Cauca,0,0,1,4,Structurally convergent
76834,Tuluá,Valle del Cauca,0,0,1,17,Structurally convergent
76845,Ulloa,Valle Cauca,0,0,1,4,Structurally convergent
76845,Ulloa,Valle del Cauca,0,0,1,17,Structurally convergent
76863,Versalles,Valle Cauca,0,0,1,4,Structurally convergent
76863,Versalles,Valle del Cauca,0,0,1,17,Structurally convergent
76869,Vijes,Valle Cauca,0,0,1,4,Structurally convergent
76869,Vijes,Valle del Cauca,0,0,1,17,Structurally convergent
76890,Yotoco,Valle Cauca,0,0,1,4,Structurally convergent
76890,Yotoco,Valle del Cauca,0,0,1,17,Structurally convergent
76892,Yumbo,Valle Cauca,0,0,1,4,Structurally convergent
76892,Yumbo,Valle del Cauca,0,0,1,17,Structurally convergent
76895,Zarzal,Valle Cauca,0,0,1,4,Structurally convergent
76895,Zarzal,Valle del Cauca,0,0,1,17,Structurally convergent
81001,Arauca,Arauca,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
81065,Arauquita,Arauca,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
81220,Cravo Norte,Arauca,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
81300,Fortul,Arauca,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
81591,Puerto Rondón,Arauca,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
81736,Saravena,Arauca,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
81794,Tame,Arauca,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85001,Yopal,Casanare,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
85010,Aguazul,Casanare,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85015,Chameza,Casanare,0.8823529411764706,0,0.11764705882352941,17,Structurally elections-dominant
85015,Chámeza,Casanare,0.5,0,0.5,4,Episodic / mixed
85125,Hato Corozal,Casanare,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
85136,La Salina,Casanare,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85139,Maní,Casanare,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
85162,Monterrey,Casanare,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85225,Nunchía,Casanare,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
85230,Orocué,Casanare,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
85250,Paz De Ariporo,Casanare,0,0,1,4,Structurally convergent
85250,Paz de Ariporo,Casanare,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
85263,Pore,Casanare,0.6190476190476191,0,0.38095238095238093,21,Episodic / mixed
85279,Recetor,Casanare,0.19047619047619047,0.047619047619047616,0.7619047619047619,21,Episodic / mixed
85300,Sabanalarga,Casanare,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
85315,Sácama,Casanare,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85325,San Luis De Palenque,Casanare,0.25,0,0.75,4,Episodic / mixed
85325,San Luis de Palenque,Casanare,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
85400,Támara,Casanare,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
85410,Tauramena,Casanare,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
85430,Trinidad,Casanare,0.3333333333333333,0,0.6666666666666666,21,Episodic / mixed
85440,Villanueva,Casanare,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
86001,Mocoa,Putumayo,0,0,1,21,Structurally convergent
86219,Colón,Putumayo,0,0,1,21,Structurally convergent
86320,Orito,Putumayo,0,0,1,21,Structurally convergent
86568,Puerto Asís,Putumayo,0,0,1,21,Structurally convergent
86569,Puerto Caicedo,Putumayo,0,0,1,21,Structurally convergent
86571,Puerto Guzmán,Putumayo,0,0,1,21,Structurally convergent
86573,Puerto Leguízamo,Putumayo,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
86749,Sibundoy,Putumayo,0,0,1,21,Structurally convergent
86755,San Francisco,Putumayo,0,0,1,21,Structurally convergent
86757,San Miguel,Putumayo,0,0,1,21,Structurally convergent
86760,Santiago,Putumayo,0,0,1,21,Structurally convergent
86865,Valle Del Guamuez,Putumayo,0,0,1,4,Structurally convergent
86865,Valle del Guamuez,Putumayo,0,0,1,17,Structurally convergent
86885,Villagarzón,Putumayo,0,0,1,21,Structurally convergent
88001,San Andrés,San Andrés,0.23809523809523808,0,0.7619047619047619,21,Episodic / mixed
88564,Providencia,Archipielago San Andres Providencia Y Santa Catalina,0,0,1,4,Structurally convergent
88564,Providencia,Archipiélago de San Andrés,0.0625,0,0.9375,16,Structurally convergent
88564,Providencia,"Archipiélago de San Andrés, Providencia y Santa Catalina",1,0,0,1,Structurally elections-dominant
91001,Leticia,Amazonas,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
91263,El Encanto,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91405,La Chorrera,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91407,La Pedrera,Amazonas,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
91430,La Victoria,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91460,Mirití-Paraná,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91530,Puerto Alegría,Amazonas,0,0,1,21,Structurally convergent
91536,Puerto Arica,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91540,Puerto Nariño,Amazonas,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
91669,Puerto Santander,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
91798,Tarapacá,Amazonas,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
94001,Inírida,Guainia,0,0,1,4,Structurally convergent
94001,Inírida,Guainía,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
94343,Barranco Minas,Guainía,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
94663,Mapiripana,Guainía,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
94883,San Felipe,Guainía,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
94884,Puerto Colombia,Guainía,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
94885,La Guadalupe,Guainía,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
94886,Cacahual,Guainía,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
94887,Pana Pana,Guainía,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
94888,Morichal,Guainía,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
95001,San José Del Guaviare,Guaviare,0.25,0,0.75,4,Episodic / mixed
95001,San José del Guaviare,Guaviare,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
95015,Calamar,Guaviare,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
95025,El Retorno,Guaviare,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
95200,Miraflores,Guaviare,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
97001,Mitú,Vaupes,0,0,1,4,Structurally convergent
97001,Mitú,Vaupés,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
97161,Caruru,Vaupés,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
97161,Carurú,Vaupes,0.25,0,0.75,4,Episodic / mixed
97511,Pacoa,Vaupés,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
97666,Taraira,Vaupes,0,0,1,4,Structurally convergent
97666,Taraira,Vaupés,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
97777,Papunaua,Vaupés,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
97889,Yavaraté,Vaupés,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
99001,Puerto Carreño,Vichada,0,0,1,21,Structurally convergent
99524,La Primavera,Vichada,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
99572,Santa Rita,Vichada,0,0,1,21,Structurally convergent
99624,Santa Rosalía,Vichada,0,0,1,21,Structurally convergent
99760,San José de Ocuné,Vichada,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
99773,Cumaribo,Vichada,0,0,1,21,Structurally convergent
